codigo,cirugia,rvu,especialidad,grupo
61542,CRANIOTOMY W/FLAP; TOT HEMISPHERECTOMY,24.5,Neurocirugía,Cráneo y columna
61543,CRANIOTOMY W/FLAP; PART/SUBTL HEMISPHERECTOMY,24.5,Neurocirugía,Cráneo y columna
61544,CRANIOTOMY W/FLAP; COAGULATION CHOROID PLEXUS,17,Neurocirugía,Cráneo y columna
61545,CRANIOTOMY W/FLAP; EXC CRANIOPHARYNGIOMA,24.5,Neurocirugía,Cráneo y columna
61546,CRANIOTOMY-HYPOPHYSECTOMY-INTRACRAN APPROACH,21.1,Neurocirugía,Cráneo y columna
61548,HYPOPHYSECTOMY-TRANSNASAL NONSTEREOTACTIC,20.1,Neurocirugía,Cráneo y columna
61550,CRANIECTOMY-CRANIOSYNOSTOSIS; 1 CRANIAL SUTURE,12,Neurocirugía,Cráneo y columna
61552,CRANIECTOMY-CRANIOSYNOSTOSIS; MX CRANIAL SUTURES,14.7,Neurocirugía,Cráneo y columna
61556,CRANIOTOMY-CRANIOSYNOSTOSIS; FRONTAL BONE FLAP,14.3,Neurocirugía,Cráneo y columna
61557,CRANIOTOMY CRANIOSYNOSTOSIS; BIFRONTAL BONE FLAP,17.2,Neurocirugía,Cráneo y columna
61558,EXTEN CRANIECTOMY-CRANIOSYNOSTOSIS; NOT REQ GFT,17.6,Neurocirugía,Cráneo y columna
61559,EXTEN CRANIECTOMY; RECONTOUR W/OSTEOTOM/AUTOGFT,BR,Neurocirugía,Cráneo y columna
61563,EXC INTRA & EXTRACRAN BEN TUMOR; WO OPTIC NERV,19.3,Neurocirugía,Cráneo y columna
61564,EXC INTRA & EXTRACRAN BEN TUMOR; W/OPTIC NERV,23.2,Neurocirugía,Cráneo y columna
61570,CRANIECTOMY/CRANIOTOMY; W/EXC F B FROM BRAIN,22,Neurocirugía,Cráneo y columna
61571,CRANIECT/CRANIOT; W/TX PENETRATING WOUND BRAIN,22,Neurocirugía,Cráneo y columna
61575,TRANSORAL APPROACH SKULL BASE-BX/DECOMP/EXC LES,15.2,Neurocirugía,Cráneo y columna
61576,TRANSORAL APPROACH SKULL BASE; W/SPLIT TONGUE,16.2,Neurocirugía,Cráneo y columna
61624,TRANSCATH OCCLUD PERCUT; CENTRAL NERVOUS SYST,BR,Neurocirugía,Cráneo y columna
61626,TRANSCATH OCCLUD PERCUT; NON-CNS/HEAD/NECK,BR,Neurocirugía,Cráneo y columna
61680,SURG INTRACRAN AV MALFORM; SUPRATENTORIAL SIMPL,22.1,Neurocirugía,Cráneo y columna
61682,SURG INTRACRAN AV MALFORM; SUPRATENTORIAL COMPLX,26.5,Neurocirugía,Cráneo y columna
61684,SURG INTRACRAN AV MALFORM; INFRATENTORIAL SIMPL,26.5,Neurocirugía,Cráneo y columna
61686,SURG INTRACRAN AV MALFORM; INFRATENTORIAL COMPLX,31.8,Neurocirugía,Cráneo y columna
61690,SURG INTRACRAN AV MALFORM; DURAL SIMPL,19.1,Neurocirugía,Cráneo y columna
61692,SURG INTRACRAN AV MALFORM; DURAL COMPLX,22.9,Neurocirugía,Cráneo y columna
61700,SURG ANEURY INTRACRAN APPROACH; CAROTID CIRCULAT,23,Neurocirugía,Cráneo y columna
61702,SURG ANEURY INTRACRAN; VERTEBRAL-BASILAR CIRCULA,27,Neurocirugía,Cráneo y columna
61703,SURG INTRACRAN ANEURY-CERV-APPLIC CLAMP-CAROTID,13.2,Neurocirugía,Cráneo y columna
61705,SURG ANEURY; INTRACRAN & CERV OCCLUD CAROTID ART,22.1,Neurocirugía,Cráneo y columna
61708,SURG ANEURY; INTRACRAN ELECTROTHROMBOSIS,19.6,Neurocirugía,Cráneo y columna
61710,SURG ANEURY; INTRA-ART EMBOLIZATION/BALLOON CATH,7.4,Neurocirugía,Cráneo y columna
61711,ANASTOM ART EXTRACRANIAL-INTRACRAN ART,23,Neurocirugía,Cráneo y columna
61712,MICRODISSECTION INTRACRAN/SPINAL PROC,000@0,Neurocirugía,Cráneo y columna
61720,CREAT LES-STEREOTACTIC METHD; GLOBUS PALLIDUS,18.4,Neurocirugía,Cráneo y columna
61735,CREAT LES-STEREOTACTIC; SUBCORTICAL STRUCT,18.4,Neurocirugía,Cráneo y columna
61750,STEREOTACTIC BX/ASPIRAT/EXC INTRACRAN LES,17.6,Neurocirugía,Cráneo y columna
61751,STEREOTACTIC BX/ASPIRAT/EXC INTRACRAN LES; W/CAT,18.4,Neurocirugía,Cráneo y columna
61760,STEREOTACTIC IMPLNT DEPTH ELECTRODES-CEREBRUM,17.6,Neurocirugía,Cráneo y columna
61770,STEREOTACTIC LOCALIZ; W/INSRT CATH BRACHYTHERAPY,17.6,Neurocirugía,Cráneo y columna
61790,CREAT LES-STEREOTAC PERCUT; GASSERIAN GANGLION,11.6,Neurocirugía,Cráneo y columna
61791,CREAT LES-STEREOTAC; TRIGEMINAL MEDULLARY TRACT,11.6,Neurocirugía,Cráneo y columna
61793,STEREOTACTIC FOCUSED PROTON BEAM/GAMMA RADIOSURG,21.1,Neurocirugía,Cráneo y columna
61795,STEREOTACTIC COMPUTER ASSIST VOLUM INTRACRAN,3.9,Neurocirugía,Cráneo y columna
61850,TWIST DRILL-IMPLNT NEUROSTIM ELECTRODE; CORTICAL,10.5,Neurocirugía,Cráneo y columna
61855,TWIST DRILL-IMPLNT NEUROSTIM ELECTROD; SUBCORTIC,10.5,Neurocirugía,Cráneo y columna
61860,CRANIECTOMY IMPLNT ELECTROD CEREBRAL; CORTICAL,14.7,Neurocirugía,Cráneo y columna
61865,CRANIECTOMY IMPLNT ELECTROD CEREBRAL; SUBCORTIC,14.7,Neurocirugía,Cráneo y columna
61870,CRANIECTOMY IMPLNT ELECTROD CEREBELLAR; CORTICAL,16.2,Neurocirugía,Cráneo y columna
61875,CRANIECTOMY IMPLNT ELECTROD CEREBELLAR; SUBCORTI,16.2,Neurocirugía,Cráneo y columna
61880,REVIS/REMOV INTRACRAN NEUROSTIMULATOR ELECTRODES,16.5,Neurocirugía,Cráneo y columna
61885,INCS & SUBQ PLCMT CRANIAL NEUROSTIM GEN/RECEIVER,2.7,Neurocirugía,Cráneo y columna
61888,REVIS/REMOV CRANIAL NEUROSTIM PULSE GEN/RECEIVER,2.7,Neurocirugía,Cráneo y columna
62000,ELEVATION DEPRESSED SKULL FX; SIMPL EXTRADURAL,11.5,Neurocirugía,Cráneo y columna
62005,ELEVAT SKULL FX; COMPOUND/COMMINUTED EXTRADURAL,13.5,Neurocirugía,Cráneo y columna
62010,ELEVAT SKULL FX; W/REPR DURA &/OR DEBRID BRAIN,15.5,Neurocirugía,Cráneo y columna
62100,CRANIOT-REPR DURAL/CSF LEAK INCL SURG-OTORRHEA,17,Neurocirugía,Cráneo y columna
62115,REDUCT CRANIOMEGALIC SKULL; NOT REQ BONE GFT,BR,Neurocirugía,Cráneo y columna
62116,REDUCT CRANIOMEGALIC SKULL; W/SIMPL CRANIOPLASTY,BR,Neurocirugía,Cráneo y columna
62117,REDUCT CRANIOMEGALIC SKULL; W/CRANIOT & RECON,BR,Neurocirugía,Cráneo y columna
62120,REPR ENCEPHALOCELE SKULL VAULT INCL CRANIOPLASTY,16,Neurocirugía,Cráneo y columna
62121,CRANIOTOMY REPR ENCEPHALOCELE SKULL BASE,16,Neurocirugía,Cráneo y columna
62140,CRANIOPLASTY SKULL DEFECT; UP TO 5 CM DIAMETER,11.5,Neurocirugía,Cráneo y columna
62141,CRANIOPLASTY SKULL DEFECT; > 5 CM DIAMETER,13.5,Neurocirugía,Cráneo y columna
62142,REMOV BONE FLAP/PROSTH PLATE-SKULL,8.8,Neurocirugía,Cráneo y columna
62143,REPLAC BONE FLAP/PROSTH PLATE-SKULL,11.8,Neurocirugía,Cráneo y columna
62145,CRANIOPLSTY-SKULL DEFECT W/REPARATIVE BRAIN SURG,15.7,Neurocirugía,Cráneo y columna
62146,CRANIOPLASTY W/AUTOGFT; UP TO 5 CM DIAMETER,15.6,Neurocirugía,Cráneo y columna
62147,CRANIOPLASTY W/AUTOGFT; > 5 CM DIAMETER,19.1,Neurocirugía,Cráneo y columna
62180,VENTRICULOCISTERNOSTOMY,12,Neurocirugía,Cráneo y columna
62190,CREAT SHUNT; SUBARACHNOID/SUBDURAL-ATRIAL,11.3,Neurocirugía,Cráneo y columna
62192,CREAT SHUNT; SUBARACHNOID/SUBDURAL-PERITONEAL,11.3,Neurocirugía,Cráneo y columna
62194,REPLAC/IRRIGA SUBARACHNOID/SUBDURAL CATH,4.9,Neurocirugía,Cráneo y columna
62200,VENTRICULOCISTERNOSTOMY THIRD VENTRICLE,18,Neurocirugía,Cráneo y columna
62201,VENTRICULOCISTERNOST-3RD VENT; STEREOTACTIC METH,15.6,Neurocirugía,Cráneo y columna
62220,CREAT SHUNT; VENTRICULO-ATRIAL/JUGULAR/-AURICUL,12.3,Neurocirugía,Cráneo y columna
62223,CREAT SHUNT; VENTRICULO-PERITONEAL/-PLEURAL,13.5,Neurocirugía,Cráneo y columna
62225,REPLAC/IRRIGA VENTRICULAR CATH,4.6,Neurocirugía,Cráneo y columna
62230,REPLAC/REVIS CSF SHUNT/OBSTRUC VALV/DISTAL CATH,9.3,Neurocirugía,Cráneo y columna
62256,REMOV COMPLT CSF SHUNT SYST; WO REPLAC,5.7,Neurocirugía,Cráneo y columna
62258,REMOV COMPLT CSF SHUNT; W/REPLAC-SIMILAR SHUNT,12.5,Neurocirugía,Cráneo y columna
62268,PERCUT ASPIRAT SPINAL CORD CYST/SYRINX,6.4,Neurocirugía,Cráneo y columna
62269,BX SPINAL CORD PERCUT NEEDLE,6.9,Neurocirugía,Cráneo y columna
62270,SPINAL PUNCT LUMBAR DX,0.8,Neurocirugía,Cráneo y columna
62272,SPINAL PUNCT THERAP DRAINAGE SPINAL FLUID,0.8,Neurocirugía,Cráneo y columna
62273,INJ LUMBAR EPIDURAL BLD/CLOT PATCH,1.6,Neurocirugía,Cráneo y columna
62274,INJ ANES SUBSTANCE-DX/THERAP; SUBARACHNOID-SNGL,1.5,Neurocirugía,Cráneo y columna
62275,INJ ANES SUBSTANCE-DX/THERAP; EPIDURAL CERV-SNGL,1.7,Neurocirugía,Cráneo y columna
62276,INJ ANES SUBSTANCE-DX/THERAP; SUBARACHNOID DIFF,1.6,Neurocirugía,Cráneo y columna
62277,INJ ANES SUBSTANCE-DX/THERAP; SUBARACHNOID-CONT,1.6,Neurocirugía,Cráneo y columna
62278,INJ ANES SUBSTANCE-DX/THERAP; EPIDURAL/CAUDAL-1,1.6,Neurocirugía,Cráneo y columna
62279,INJ ANES DX/THERAP; EPIDURAL/LUMB/CAUDAL-CONT,2.2,Neurocirugía,Cráneo y columna
62280,INJ NEUROLYTIC SUBSTANCE; SUBARACHNOID,1.4,Neurocirugía,Cráneo y columna
62281,INJ NEUROLYTIC SUBSTANCE; EPIDURAL/CERV/THORACIC,1.7,Neurocirugía,Cráneo y columna
62282,INJ NEUROLYTIC SUBSTANCE; EPIDURAL/LUMBAR/CAUDAL,1.6,Neurocirugía,Cráneo y columna
62284,INJ PROC-MYELOGRAPHY &/OR CAT-SPINAL,1.9,Neurocirugía,Cráneo y columna
62287,ASPIRAT PROC-PERCUT-NUCLEUS PULPOSUS-1/MX-LUMBAR,9.8,Neurocirugía,Cráneo y columna
62288,INJ SUBSTANCE; SUBARACHNOID (SEPART PROC),1.5,Neurocirugía,Cráneo y columna
62289,INJ SUBSTANCE; LUMBAR/CAUDAL EPIDURAL (SEP PRO),1.5,Neurocirugía,Cráneo y columna
62290,INJ PROC DISKOGRAPHY EA LEVEL; LUMBAR,1.4,Neurocirugía,Cráneo y columna
62291,INJ PROC DISKOGRAPHY EA LEVEL; CERV,1.4,Neurocirugía,Cráneo y columna
62292,INJ PROC-CHEMONUCLEOLYSIS-DISK; 1/MX LUMBAR,9.8,Neurocirugía,Cráneo y columna
62294,INJ PROC ART-OCCLUD AV MALFORM SPINAL,1.9,Neurocirugía,Cráneo y columna
62298,INJ SUBSTANCE NOT ANES EPIDURAL/CERV (SEP PRO),1.7,Neurocirugía,Cráneo y columna
63001,LAMINECT W/EXPLOR WO FACETECT 1-2 VERTEB; CERV,13.7,Neurocirugía,Cráneo y columna
63003,LAMINECT W/EXPLOR WO FACETECT 1-2 VERTEB; THORAC,15.7,Neurocirugía,Cráneo y columna
63005,LAMINECT W/EXPLOR 1-2 VERTEB; LUMBAR EX SPONDYLO,13.2,Neurocirugía,Cráneo y columna
63011,LAMINECTOMY W/EXPLOR 1-2 VERTEB SEGMT; SACRAL,14.9,Neurocirugía,Cráneo y columna
63012,LAMINECT W/REMOV ABNL FACETS-SPONDYLOLIST LUMBAR,15.7,Neurocirugía,Cráneo y columna
63015,LAMINECTOMY W/EXPLOR > 2 VERTEBRAL SEGMT; CERV,16.9,Neurocirugía,Cráneo y columna
63016,LAMINECT W/EXPLOR > 2 VERTEBRAL SEGMT; THORACIC,17.6,Neurocirugía,Cráneo y columna
63017,LAMINECTOMY W/EXPLOR > 2 VERTEBRAL SEGMT; LUMBAR,16.9,Neurocirugía,Cráneo y columna
63020,LAMINOTOMY W/DECOMP NERV ROOT; 1 INTERSPACE CERV,14.5,Neurocirugía,Cráneo y columna
63030,LAMINOT W/DECOMP NERV ROOT; 1 INTERSPACE LUMBAR,13.5,Neurocirugía,Cráneo y columna
63035,LAMINOT W/DECOMP; EA ADD INTERSPACE CERV/LUMBAR,4.9,Neurocirugía,Cráneo y columna
63040,LAMINOTOMY W/DECOMP NERV ROOT RE-EXPLOR; CERV,16.9,Neurocirugía,Cráneo y columna
63042,LAMINOTOMY W/DECOMP NERV ROOT RE-EXPLOR; LUMBAR,17.5,Neurocirugía,Cráneo y columna
63045,LAMINECTOMY SNGL VERTEBRAL SEGMT; CERV,18.1,Neurocirugía,Cráneo y columna
63046,LAMINECTOMY SNGL VERTEBRAL SEGMT; THORACIC,18.6,Neurocirugía,Cráneo y columna
63047,LAMINECTOMY SNGL VERTEBRAL SEGMT; LUMBAR,17.6,Neurocirugía,Cráneo y columna
63048,LAMINECTOMY 1 SEGMT; EA ADD CERV/THORACIC/LUMBAR,5.9,Neurocirugía,Cráneo y columna
63055,TRANSPEDICULAR APPROACH SNGL SEGMT; THORACIC,17.6,Neurocirugía,Cráneo y columna
63056,TRANSPEDICULAR APPROACH SNGL SEGMT; LUMBAR,16.1,Neurocirugía,Cráneo y columna
63057,TRANSPEDICULAR APPROACH SNGL SEGMT; EA ADD SEGMT,9.4,Neurocirugía,Cráneo y columna
63064,COSTOVERTEBRAL W/DECOMP THORACIC; SNGL SEGMT,19.5,Neurocirugía,Cráneo y columna
63066,COSTOVERTEBRAL W/DECOMP THORACIC; EA ADD SEGMT,8.6,Neurocirugía,Cráneo y columna
63075,DISKECTOMY ANT W/DECOMP; CERV SNGL INTERSPACE,14,Neurocirugía,Cráneo y columna
63076,DISKECTOMY ANT W/DECOMP; CERV EA ADD INTERSPACE,5.4,Neurocirugía,Cráneo y columna
63077,DISKECTOMY ANT W/DECOMP; THORACIC 1 INTERSPACE,14.7,Neurocirugía,Cráneo y columna
63078,DISKECTOMY ANT; THORACIC EA ADD INTERSPACE,5.4,Neurocirugía,Cráneo y columna
63081,VERTEBRAL CORPECTOMY-ANT W/DECOMP; CERV 1 SEGMT,18.1,Neurocirugía,Cráneo y columna
63082,VERTEBRAL CORPECTOMY-ANT; CERV EA ADD SEGMT,5.9,Neurocirugía,Cráneo y columna
63085,VERTEBRAL CORPECT TRANSTHORACIC; THORACIC 1 SEGM,17.6,Neurocirugía,Cráneo y columna
63086,VERTEBRAL CORPECT TRANSTHOR; THORACIC EA AD SEGM,5.9,Neurocirugía,Cráneo y columna
63087,VERTEBRAL CORPECTOMY LOW THORACIC/LUMBAR; 1 SEGM,17.6,Neurocirugía,Cráneo y columna
63088,VERTEBRAL CORPECTOMY LOW THORACIC/LUMBAR; EA ADD,5.9,Neurocirugía,Cráneo y columna
63090,VERTEBRAL CORPECTOMY TRANSPERITON LUMB/SACRAL; 1,17.6,Neurocirugía,Cráneo y columna
63091,VERTEBRAL CORPECTOMY LUMBAR/SACRAL; EA ADD SEGMT,5.9,Neurocirugía,Cráneo y columna
63170,LAMINECTOMY W/MYELOTOMY CERV/THORACIC/THORACOLUM,14.9,Neurocirugía,Cráneo y columna
63172,LAMINECTOMY W/DRAIN CYST; TO SUBARACHNOID SPACE,16.5,Neurocirugía,Cráneo y columna
63173,LAMINECTOMY W/DRAIN CYST; TO PERITONEAL SPACE,18.1,Neurocirugía,Cráneo y columna
63180,LAMINECTOMY & SECT DENTATE LIGAMNT CERV; 1-2 SEG,14.9,Neurocirugía,Cráneo y columna
63182,LAMINECTOMY & SECT DENTATE LIGAMNT CERV; >2 SEGM,17.8,Neurocirugía,Cráneo y columna
63185,LAMINECTOMY W/RHIZOTOMY; 1 OR 2 SEGMT,16,Neurocirugía,Cráneo y columna
63190,LAMINECTOMY W/RHIZOTOMY; MORE THAN 2 SEGMT,19.2,Neurocirugía,Cráneo y columna
63191,LAMINECTOMY W/SECT SPINAL ACCES NERV,13.3,Neurocirugía,Cráneo y columna
63194,LAMINECTOMY W/SECT 1 SPINOTHALAMIC TRACT; CERV,13.3,Neurocirugía,Cráneo y columna
63195,LAMINECTOMY W/SECT 1 SPINOTHALAM TRACT; THORACIC,13.3,Neurocirugía,Cráneo y columna
63196,LAMINECTOMY W/SECT BOTH SPINOTHALAMIC; CERV,13.3,Neurocirugía,Cráneo y columna
63197,LAMINECTOMY W/SECT BOTH SPINOTHALAMIC; THORACIC,13.3,Neurocirugía,Cráneo y columna
63198,LAMINECTOMY-2 STAGES WITHIN 14 DA; CERV,15.7,Neurocirugía,Cráneo y columna
63199,LAMINECTOMY-2 STAGES WITHIN 14 DA; THORACIC,15.7,Neurocirugía,Cráneo y columna
63200,LAMINECTOMY W/RELEASE TETHERED CORD LUMBAR,15.7,Neurocirugía,Cráneo y columna
63250,LAMINECTOMY-EXC/OCCLUD AV MALFORM CORD; CERV,16.1,Neurocirugía,Cráneo y columna
63251,LAMINECTOMY-EXC/OCCLUD AV MALFORM CORD; THORACIC,14.9,Neurocirugía,Cráneo y columna
63252,LAMINECTOMY-EXC AV MALFORM CORD; THORACOLUMBAR,18.8,Neurocirugía,Cráneo y columna
63265,LAMINECTOMY-EXC INTRASPINAL LES-EXTRADURAL; CERV,15.7,Neurocirugía,Cráneo y columna
63266,LAMINECTOMY-EXC LES-EXTRADURAL; THORACIC,15.7,Neurocirugía,Cráneo y columna
63267,LAMINECTOMY-EXC LES-EXTRADURAL; LUMBAR,14.1,Neurocirugía,Cráneo y columna
63268,LAMINECTOMY-EXC LES-EXTRADURAL; SACRAL,12,Neurocirugía,Cráneo y columna
63270,LAMINECTOMY-EXC INTRASPINAL LES-INTRADURAL; CERV,16.5,Neurocirugía,Cráneo y columna
63271,LAMINECTOMY-EXC LES-INTRADURAL; THORACIC,16.5,Neurocirugía,Cráneo y columna
63272,LAMINECTOMY-EXC LES INTRADURAL; LUMBAR,17.6,Neurocirugía,Cráneo y columna
63273,LAMINECTOMY-EXC LES-INTRADURAL; SACRAL,14.9,Neurocirugía,Cráneo y columna
63275,LAMINECTOMY BX/EXC NEOPLSM; EXTRADURAL-CERV,19.5,Neurocirugía,Cráneo y columna
63276,LAMINECTOMY BX/EXC NEOPLSM; EXTRADURAL-THORACIC,19.5,Neurocirugía,Cráneo y columna
63277,LAMINECTOMY BX/EXC NEOPLSM; EXTRADURAL-LUMBAR,17,Neurocirugía,Cráneo y columna
63278,LAMINECTOMY BX/EXC NEOPLSM; EXTRADURAL-SACRAL,13.9,Neurocirugía,Cráneo y columna
63280,LAMINECTOMY-NEOPLSM; INTRADURAL EXTRAMEDUL CERV,19.6,Neurocirugía,Cráneo y columna
63281,LAMINECTOMY-NEOPLSM; INTRADUR EXTRAMEDUL THORAC,19.6,Neurocirugía,Cráneo y columna
63282,LAMINECTOMY-NEOPLSM; INTRADUR EXTRAMEDUL LUMBAR,21.6,Neurocirugía,Cráneo y columna
