codigo,cirugia,rvu,especialidad,grupo
50236,NEPHRECTOMY W/TOT URETERECTOMY; THRU SEPART INCS,11.3,Urología,Riñón y vejiga
50240,NEPHRECTOMY PART,10.8,Urología,Riñón y vejiga
50280,EXC/UNROOFING CYST KIDNEY,7.8,Urología,Riñón y vejiga
50290,EXC PERINEPHRIC CYST,7.8,Urología,Riñón y vejiga
50300,DONOR NEPHRECTOMY W/PREP/MAINT HOMOGFT; CADAVER,8.8,Urología,Riñón y vejiga
50320,DONOR NEPHRECTOMY W/PREP/MAINT; LIVE DONR UNILAT,14,Urología,Riñón y vejiga
50340,RECIPIENT NEPHRECTOMY (SEPART PROC),8.8,Urología,Riñón y vejiga
50360,RENAL HOMOTRANSPL; EXCLD DONOR & RECIP NEPHRECT,17.5,Urología,Riñón y vejiga
50365,RENAL HOMOTRANSPL; W/RECIPIENT NEPHRECTOMY,24.8,Urología,Riñón y vejiga
50370,REMOV TRANSPL HOMOGFT,8.3,Urología,Riñón y vejiga
50380,RENAL AUTOTRANSPLANTATION REIMPLANTATION KIDNEY,15.7,Urología,Riñón y vejiga
50390,ASPIRAT &/OR INJ RENAL CYST/PELVIS-NEEDLE PERCUT,1.4,Urología,Riñón y vejiga
50392,INTRO INTRACATH/CATH-RENAL PELVIS-DRAIN PERCUT,1.4,Urología,Riñón y vejiga
50393,INTRO URETERAL CATH THRU RENAL PELVIS PERCUT,1.5,Urología,Riñón y vejiga
50394,INJ PROC PYELOGRAPHY THRU NEPHROSTOMY TUBE,0.4,Urología,Riñón y vejiga
50395,INTRO-GUIDE-RENAL PELVIS W/DILAT ESTAB NEPHROST,2.9,Urología,Riñón y vejiga
50396,MANOMETRIC STUDIES THRU NEPHROSTOMY TUBE,0.2,Urología,Riñón y vejiga
50398,CHANGE NEPHROSTOMY/PYELOSTOMY TUBE,0.3,Urología,Riñón y vejiga
50400,PYELOPLASTY W/WO PLASTIC ON URETER; SIMPL,10.8,Urología,Riñón y vejiga
50405,PYELOPLASTY W/WO PLASTIC ON URETER; COMPLIC,13.9,Urología,Riñón y vejiga
50500,NEPHRORRHAPHY SUTURE KIDNEY WOUND/INJURY,11.5,Urología,Riñón y vejiga
50520,CLO NEPHROCUTANEOUS/PYELOCUTANEOUS FISTULA,13,Urología,Riñón y vejiga
50525,CLO NEPHROVISCERAL FISTULA W/VISCERAL REPR; ABD,14,Urología,Riñón y vejiga
50526,CLO NEPHROVISCERAL FISTULA; THORACIC,14,Urología,Riñón y vejiga
50540,SYMPHYSIOTOMY W/WO PYELOPLASTY UNILAT/BILAT,16.5,Urología,Riñón y vejiga
50551,RENAL ENDO-ESTAB NEPHROSTOMY EXCLUS OF RAD,1.5,Urología,Riñón y vejiga
50553,RENAL ENDO-ESTAB NEPHROSTOMY; W/URETHERAL CATH,1.7,Urología,Riñón y vejiga
50555,RENAL ENDO-ESTAB NEPHROSTOMY; W/BX,2,Urología,Riñón y vejiga
50557,RENAL ENDO-ESTAB NEPHROSTOMY; W/FULG &/OR INCS,2.5,Urología,Riñón y vejiga
50559,RENAL ENDO-ESTAB NEPHROST; INSRT RADIOACT SUBSTA,2.9,Urología,Riñón y vejiga
50561,RENAL ENDO-ESTAB NEPHROSTOMY; W/REMOV F B/CALCU,2.9,Urología,Riñón y vejiga
50570,RENAL ENDO-NEPHROTOMY; W/WO IRRIGA EXCLUS OF RAD,1.5,Urología,Riñón y vejiga
50572,RENAL ENDO-NEPHROTOMY; W/URETERAL CATH,1.7,Urología,Riñón y vejiga
50574,RENAL ENDO-NEPHROTOMY EXCLUS OF RAD; W/BX,2,Urología,Riñón y vejiga
50576,RENAL ENDO-NEPHROTOMY; W/FULG &/OR INCS W/WO BX,2.5,Urología,Riñón y vejiga
50578,RENAL ENDO-NEPHROTOMY; W/INSRT RADIOACT SUBSTANC,2.9,Urología,Riñón y vejiga
50580,RENAL ENDO-NEPHROTOMY EXCLUS OF RAD; REMOV F B,2.9,Urología,Riñón y vejiga
50590,LITH EXTRACORPOREAL SHOCK WAVE,9.8,Urología,Riñón y vejiga
50600,URETEROTOMY W/EXPLOR OR DRAINAGE (SEPART PROC),7.8,Urología,Riñón y vejiga
50605,URETEROTOMY INSRT INDWELLING STENT ALL TYPES,4.9,Urología,Riñón y vejiga
50610,URETEROLITHOTOMY; UPPER 1/3 URETER,8.3,Urología,Riñón y vejiga
50620,URETEROLITHOTOMY; MID 1/3 URETER,7.8,Urología,Riñón y vejiga
50630,URETEROLITHOTOMY; LOWER 1/3 URETER,8.3,Urología,Riñón y vejiga
50650,URETERECTOMY W/BLADDER CUFF (SEPART PROC),8.8,Urología,Riñón y vejiga
50660,URETERECTOMY TOT-COMBO ABD/VAG &/OR PERINEAL,10.3,Urología,Riñón y vejiga
50684,INJ PROC-URETEROGRAPHY THRU URETEROSTOMY/CATH,0.2,Urología,Riñón y vejiga
50686,MANOMETRIC STUDIES THRU URETEROSTOMY/CATH,0.4,Urología,Riñón y vejiga
50688,CHANGE URETEROSTOMY TUBE,0.2,Urología,Riñón y vejiga
50690,INJ PROC-VISUALIZ ILEAL CONDUIT OF RAD,0.4,Urología,Riñón y vejiga
50700,URETEROPLASTY PLASTIC OR URETER,10.5,Urología,Riñón y vejiga
50715,URETEROLYSIS W/WO REPOSIT URETER,10.5,Urología,Riñón y vejiga
50722,URETEROLYSIS OVARIAN VEIN SYNDROME,6.9,Urología,Riñón y vejiga
50725,URETEROLYSIS W/REANASTOM UPPER URIN TRACT,11.8,Urología,Riñón y vejiga
50727,REVIS URIN-CUT ANASTOM,5.9,Urología,Riñón y vejiga
50728,REVIS URIN-CUT ANASTOM; W/REPR FASCIAL DEFECT,7.8,Urología,Riñón y vejiga
50740,URETEROPYELOSTOMY ANASTOM URETER & RENAL PELVIS,10.3,Urología,Riñón y vejiga
50750,URETEROCALYCOSTOMY ANASTOM URETER TO RENAL CALYX,10.8,Urología,Riñón y vejiga
50760,URETEROURETEROSTOMY,10.3,Urología,Riñón y vejiga
50770,TRANSURETEROURETEROSTOMY ANASTOM URETER-CONTRALA,10.8,Urología,Riñón y vejiga
50780,URETERONEOCYSTOSTOMY; ANASTOM SNGL URETER,10.3,Urología,Riñón y vejiga
50782,URETERONEOCYSTOSTOMY; ANASTOM DUPLIC URETER,11.3,Urología,Riñón y vejiga
50783,URETERONEOCYSTOSTOMY; W/EXTEN URETERAL TAILORING,11.8,Urología,Riñón y vejiga
50785,URETERONEOCYSTOSTOMY; W/VESICO-PSOAS HITCH,13.2,Urología,Riñón y vejiga
50800,URETEROENTEROSTOMY DIREC ANASTOM URETER-INTESTIN,10.3,Urología,Riñón y vejiga
50810,URETEROSIGMOIDOSTOMY W/CREAT SIGMOID BLADDER,17.5,Urología,Riñón y vejiga
50815,URETEROCOLON CONDUIT INCL BOWEL ANASTOM,17.5,Urología,Riñón y vejiga
50820,URETEROILEAL CONDUIT INCL BOWEL ANASTOM,17.5,Urología,Riñón y vejiga
50825,CONTINENT DIVERSION INCL BOWEL ANASTOM,17.2,Urología,Riñón y vejiga
50830,URIN UNDIVERSION,9.8,Urología,Riñón y vejiga
50840,REPL ALL/PART URETER BY BOWEL SEGMT W/ANASTOM,17.5,Urología,Riñón y vejiga
50860,URETEROSTOMY TRANSPL URETER TO SKIN,7.8,Urología,Riñón y vejiga
50900,URETERORRHAPHY SUTURE URETER (SEPART PROC),8.8,Urología,Riñón y vejiga
50920,CLO URETEROCUTANEOUS FISTULA,8.8,Urología,Riñón y vejiga
50930,CLO URETEROVISCERAL FISTULA,10.8,Urología,Riñón y vejiga
50940,DELIGATION URETER,8.8,Urología,Riñón y vejiga
50951,URETERAL ENDO-URETEROSTOMY EXCLUS OF RAD SERV,1.5,Urología,Riñón y vejiga
50953,URETERAL ENDO-URETEROSTOMY; W/URETERAL CATH,1.7,Urología,Riñón y vejiga
50955,URETERAL ENDO-URETEROSTOMY W/WO IRRIGA; W/BX,2,Urología,Riñón y vejiga
50957,URETERAL ENDO-URETEROSTOMY; W/FULG &/OR INCS,2.5,Urología,Riñón y vejiga
50959,URETERAL ENDO-URETEROSTOMY; W/INSRT RADIOACTIVE,2.9,Urología,Riñón y vejiga
50961,URETERAL ENDO-URETEROSTOMY; W/REMOV F B/CALCU,2.9,Urología,Riñón y vejiga
50970,URETERAL ENDO-URETEROTOMY EXCLUS OF RAD SERV,1.5,Urología,Riñón y vejiga
50972,URETERAL ENDO-URETEROTOMY; W/URETERAL CATH,1.7,Urología,Riñón y vejiga
50974,URETERAL ENDO-URETEROTOMY W/WO IRRIGA; W/BX,2,Urología,Riñón y vejiga
50976,URETERAL ENDO-URETEROTOMY; W/FULG &/OR INCS,2.5,Urología,Riñón y vejiga
50978,URETERAL ENDO-URETEROTOMY; W/INSRT RADIOACTIVE,2.9,Urología,Riñón y vejiga
50980,URETERAL ENDO-URETEROTOMY; W/REMOV F B/CALCU,2.9,Urología,Riñón y vejiga
51000,ASPIRAT BLADDER BY NEEDLE,0.3,Urología,Riñón y vejiga
51005,ASPIRAT BLADDER; BY TROCAR/INTRACATHETER,0.4,Urología,Riñón y vejiga
51010,ASPIRAT BLADDER; W/INSRT SUPRAPUBIC CATH,0.9,Urología,Riñón y vejiga
51020,CYSTOTOMY/CYSTOSTOMY; W/FULG &/OR INSRT RADIOACT,5.9,Urología,Riñón y vejiga
51030,CYSTOTOMY/CYSTOSTOMY; W/CRYOSURG DESTRCT LES,5.9,Urología,Riñón y vejiga
51040,CYSTOSTOMY CYSTOTOMY W/DRAINAGE,4.9,Urología,Riñón y vejiga
51045,CYSTOTOMY W/INSRT URETERAL CATH/STENT (SEP PRO),5.4,Urología,Riñón y vejiga
51050,CYSTOLITHOTOMY WO VESICAL NECK RESECT,5.9,Urología,Riñón y vejiga
51060,TRANSVESICAL URETEROLITHOTOMY,7.8,Urología,Riñón y vejiga
51065,CYSTOTOMY W/STONE BASKET EXTRACT URETERAL CALCU,7.1,Urología,Riñón y vejiga
51080,DRAINAGE PERIVESICAL/PREVESICAL SPACE ABSCESS,4.7,Urología,Riñón y vejiga
51500,EXC URACHAL CYST W/WO UMBILICAL HERNIA REPR,6.4,Urología,Riñón y vejiga
51520,CYSTOTOMY; SIMPL EXC VESICAL NECK (SEPART PROC),6.9,Urología,Riñón y vejiga
51525,CYSTOTOMY; EXC BLADDER DIVERTIC 1/MX (SEP PRO),8.8,Urología,Riñón y vejiga
51530,CYSTOTOMY; EXC BLADDER TUMOR,6.9,Urología,Riñón y vejiga
51535,CYSTOTOMY EXC INCS/REPR URETEROCELE,6.9,Urología,Riñón y vejiga
51550,CYSTECTOMY PART; SIMPL,6.9,Urología,Riñón y vejiga
51555,CYSTECTOMY PART; COMPLIC,11.5,Urología,Riñón y vejiga
51565,CYSTECTOMY PART W/REIMPLNT URETER INTO BLADDER,10.8,Urología,Riñón y vejiga
51570,CYSTECTOMY COMPLT; (SEPART PROC),15,Urología,Riñón y vejiga
51575,CYSTECTOMY COMPLT; W/BILAT PELVIC LYMPHADENECTMY,17.6,Urología,Riñón y vejiga
51580,CYSTECTOMY COMPLT W/URETEROSIGMOIDOSTOMY,20,Urología,Riñón y vejiga
51585,CYSTECTOMY W/URETERSIGMOIDOSTOMY; W/LYMPHADENECT,25,Urología,Riñón y vejiga
51590,CYSTECTOMY COMPLT W/URETEROILEAL CONDUIT,26,Urología,Riñón y vejiga
51595,CYSTECTOMY COMPLT W/SIDMOID BLADDER; W/LYMPHADEN,30,Urología,Riñón y vejiga
51596,CYSTECTOMY COMPLT W/CONTINENT DIVERSION,24.5,Urología,Riñón y vejiga
51597,PELVIC EXENTERATION FOR PROSTATIC/URETHRAL MALIG,27.9,Urología,Riñón y vejiga
51600,INJ PROC-CYSTOGRAPHY/VOIDING URETHROCYSTOGRAPHY,0.2,Urología,Riñón y vejiga
51605,INJ PROC/PLCMT CHAIN-CONTRAST URETHROCYSTOGRAPHY,0.4,Urología,Riñón y vejiga
51610,INJ PROC RETROGRADE URETHROCYSTOGRAPHY,0.4,Urología,Riñón y vejiga
51700,BLADDER IRRIGA SIMPL LAVAGE &/OR INSTILL,0.2,Urología,Riñón y vejiga
51705,CHANGE CYSTOSTOMY TUBE; SIMPL,0.2,Urología,Riñón y vejiga
51710,CHANGE CYSTOSTOMY TUBE; COMPLIC,1.2,Urología,Riñón y vejiga
51720,BLADDER INSTILL ANTICARCINOGENIC AGENT,0.4,Urología,Riñón y vejiga
51725,SIMPL CYSTOMETROGRAM,0.6,Urología,Riñón y vejiga
51726,COMPLX CYSTOMETROGRAM,0.7,Urología,Riñón y vejiga
51736,SIMPL UROFLOWMETRY,0.3,Urología,Riñón y vejiga
51739,SOUND RECORDING EXT STREAM,0.2,Urología,Riñón y vejiga
51741,COMPLX UROFLOWMETRY,0.4,Urología,Riñón y vejiga
51772,URETHRAL PRESS PROFILE STUDIES ANY TECH,0.7,Urología,Riñón y vejiga
51785,EMG STUDIES ANAL/URETHRAL SPHINCTER ANY TECH,0.7,Urología,Riñón y vejiga
51792,STIMULUS EVOKED RESPONSE,0.7,Urología,Riñón y vejiga
51795,VOIDING PRESS STUDIES; BLADDER VOIDING PRESS,0.6,Urología,Riñón y vejiga
51797,VOIDING PRESS STUDIES; INTRA-ABD VOIDING PRESS,0.7,Urología,Riñón y vejiga
51800,CYSTOPLASTY/CYSTOURETHROPLASTY WO RESECT VESICAL,9.8,Urología,Riñón y vejiga
51820,CYSTOURETHROPLASTY W/UNILAT/BILAT URETERONEOCYST,15.7,Urología,Riñón y vejiga
51840,ANT VESICOURETHROPEXY/URETHROPEXY; SIMPL,8.3,Urología,Riñón y vejiga
51841,ANT VESICOURETHROPEXY/URETHROPEXY; COMPLIC,8.6,Urología,Riñón y vejiga
51845,ABD-VAG VESICAL NECK SUSPEN W/WO ENDO CONTRL,7.4,Urología,Riñón y vejiga
51860,CYSTORRHAPHY WOUND/INJURY/RUPT; SIMPL,6.9,Urología,Riñón y vejiga
51865,CYSTORRHAPHY WOUND/INJURY/RUPT; COMPLIC,8.8,Urología,Riñón y vejiga
51880,CLO CYSTOSTOMY (SEPART PROC),4.7,Urología,Riñón y vejiga
51900,CLO VESICOVAGINAL FISTULA ABD APPROACH,10.3,Urología,Riñón y vejiga
51920,CLO VESICOUTERINE FISTULA,8.8,Urología,Riñón y vejiga
51925,CLO VESICOUTERINE FISTULA; W/HYST,10.3,Urología,Riñón y vejiga
51940,CLO BLADDER EXSTROPHY,4.4,Urología,Riñón y vejiga
51960,ENTEROCYSTOPLASTY INCL BOWEL ANASTOM,15.7,Urología,Riñón y vejiga
51980,CUT VESICOSTOMY,11.5,Urología,Riñón y vejiga
52000,CYSTOURETHROSCOPY (SEPART PROC),1.1,Urología,Riñón y vejiga
52005,CYSTOURETHROSCOPY W/URETERAL CATH EXCLUS-RAD,1.8,Urología,Riñón y vejiga
52007,CYSTOURETHROSCOPY EXCLUS-RAD SERV; W/BRUSH BX,2,Urología,Riñón y vejiga
52010,CYSTOURETHROSCOPY W/EJACULATORY DUCT CATH,1.9,Urología,Riñón y vejiga
52204,CYSTOURETHROSCOPY W/BX,1.9,Urología,Riñón y vejiga
52214,CYSTOURETHROSCOPY W/FULG TRIGONE/BLADDER NECK,1.9,Urología,Riñón y vejiga
52224,CYSTOURETHROSCOPY W/FULG/TX MINOR (< 0.5CM) LES,2,Urología,Riñón y vejiga
52234,CYSTOURETHROSCOPY W/FULG &/OR RESECT; SM TUMOR,2.9,Urología,Riñón y vejiga
52235,CYSTOURETHROSCOPY W/FULG &/OR RESECT; MED TUMOR,5.4,Urología,Riñón y vejiga
52240,CYSTOURETHROSCOPY W/FULG &/OR RESECT; LG TUMOR,7.8,Urología,Riñón y vejiga
52250,CYSTOURETHROSCOPY W/INSRT RADIOACT SUBSTANCE,2.3,Urología,Riñón y vejiga
52260,CYSTOURETHROSCOPY W/DILAT BLADDER; GEN ANES,1.8,Urología,Riñón y vejiga
52265,CYSTOURETHROSCOPY W/DILAT BLADDER; LOCAL ANES,1.9,Urología,Riñón y vejiga
52270,CYSTOURETHROSCOPY W/INT URETHROTOMY; FE,2.3,Urología,Riñón y vejiga
52275,CYSTOURETHROSCOPY W/INT URETHROTOMY; MALE,2.7,Urología,Riñón y vejiga
52276,CYSTOURETHROSCOPY W/DIREC VISION INT URETHROTOMY,3.6,Urología,Riñón y vejiga
52277,CYSTOURETHROSCOPY W/RESECT EXT SPHINCTER,3.5,Urología,Riñón y vejiga
52281,CYSTOURETHROSCOPY W/CALIBRAT &/OR DILAT URETHRAL,2,Urología,Riñón y vejiga
52283,CYSTOURETHROSCOPY W/STEROID INJ INTO STRICT,1.7,Urología,Riñón y vejiga
52285,CYSTOURETHROSCOPY TX FE URETHRAL SYNDROME,1.8,Urología,Riñón y vejiga
52290,CYSTOURETHROSCOPY; W/URETERAL MEATOTOMY,2.3,Urología,Riñón y vejiga
52300,CYSTOURETHROSCOPY; W/RESECT/FULG URETEROCELE,3.5,Urología,Riñón y vejiga
52305,CYSTOURETHROSCOPY; W/INCS BLADDER DIVERTIC,3.5,Urología,Riñón y vejiga
52310,CYSTOURETHROSCOPY W/REMOV F B (SEP PRO); SIMPL,2.3,Urología,Riñón y vejiga
52315,CYSTOURETHROSCOPY W/REMOV F B (SEP PRO); COMPLIC,3.2,Urología,Riñón y vejiga
52317,LITH; CRUSH CALCU-BLADDER SIMPL; SM (< 2.5 CM),4,Urología,Riñón y vejiga
52318,LITH; CRUSH CALCU-BLADDER SIMPL; COMPLIC/LG,6.1,Urología,Riñón y vejiga
52320,CYSTOURETHROSCOPY; W/REMOV URETERAL CALCU,3.7,Urología,Riñón y vejiga
52325,CYSTOURETHROSCOPY; W/FRAGMNT URETERAL CALCU,5.4,Urología,Riñón y vejiga
52330,CYSTOURETHROSCOPY; W/MANIP WO REMOV CALCU,3,Urología,Riñón y vejiga
52332,CYSTOURETHROSCOPY W/INSRT INDWELLING STENT,2.5,Urología,Riñón y vejiga
52334,CYSTOURETHROSCOPY W/INSRT GUIDE WIRE THRU KIDNEY,2.5,Urología,Riñón y vejiga
52335,CYSTOURETHROSCOPY W/URETEROSCOPY &/OR PYELOSCOPY,3.9,Urología,Riñón y vejiga
52336,CYSTOURETHROSCOPY W/URETEROSCOPY; W/REMOV CALCU,7.8,Urología,Riñón y vejiga
52337,CYSTOURETHROSCOPY W/URETEROSCOPY; W/LITH,9.8,Urología,Riñón y vejiga
52338,CYSTOURETHROSCOPY W/URETEROSCOPY; W/BX,4.9,Urología,Riñón y vejiga
52339,CYSTOURETHROSCOPY W/URETEROSCOPY; W/RESECT TUMOR,5.9,Urología,Riñón y vejiga
52340,CYSTOURETHROSCOPY W/INCS/RESECT BLADDER NECK,3.5,Urología,Riñón y vejiga
52450,TRANSURETHRAL INCS PROSTATE,2.7,Urología,Riñón y vejiga
52500,TRANSURETHRAL RESECT BLADDER NECK (SEPART PROC),4.9,Urología,Riñón y vejiga
52510,TRANSURETHRAL BALLOON DILAT PROSTATIC URETHRA,2.9,Urología,Riñón y vejiga
52601,T U R P INCL CONTRL POSTOP BLEEDING COMPLT,9,Urología,Riñón y vejiga
52606,TRANSURETHRAL FULG POSTOP BLEED AFTER USUAL F/U,2.2,Urología,Riñón y vejiga
52612,TRANSURETHRAL RESECT PROSTATE; 1ST STAGE OF 2,6.4,Urología,Riñón y vejiga
52614,TRANSURETHRAL RESECT PROSTATE; 2ND STAGE OF 2,3.9,Urología,Riñón y vejiga
52620,TRANSURETH RESEC; RESIDUAL OBSTRUC AFTER 90 DA,3.5,Urología,Riñón y vejiga
52630,TRANSURETH RESEC; REGROWTH OBSTRUC > 1 YR POSTOP,8.8,Urología,Riñón y vejiga
52640,TRANSURETH RESEC; POSTOP BLADDER NECK CONTRACTUR,5,Urología,Riñón y vejiga
52650,TRANSURETHRAL CRYOSURGICAL REMOV PROSTATE,8.8,Urología,Riñón y vejiga
52700,TRANSURETHRAL DRAINAGE PROSTATIC ABSCESS,4.7,Urología,Riñón y vejiga
53000,URETHROTOMY EXT (SEPART PROC); PENDULOUS URETHRA,1.4,Urología,Riñón y vejiga
53010,URETHROTOMY EXT (SEPART PROC); PERINEAL URETHRA,3.5,Urología,Riñón y vejiga
53020,MEATOTOMY CUT MEATUS (SEPART PROC); EX INFANT,0.8,Urología,Riñón y vejiga
53025,MEATOTOMY CUTTING MEATUS (SEPART PROC); INFANT,0.5,Urología,Riñón y vejiga
53040,DRAINAGE DEEP PERIURETHRAL ABSCESS,1.8,Urología,Riñón y vejiga
53060,DRAINAGE SKENE'S GLAND ABSCESS/CYST,0.8,Urología,Riñón y vejiga
53080,DRAIN PERINEAL URIN EXTRAVASAT; UNCOMP (SEP PRO),2.3,Urología,Riñón y vejiga
53085,DRAINAGE PERINEAL URIN EXTRAVASATION; COMPLIC,2.5,Urología,Riñón y vejiga
53200,BX URETHRA,1.2,Urología,Riñón y vejiga
53210,URETHRECTOMY TOT INCL CYSTOSTOMY; FE,6.4,Urología,Riñón y vejiga
53215,URETHRECTOMY TOT INCL CYSTOSTOMY; MALE,7.8,Urología,Riñón y vejiga
53220,EXC/FULG CARCINOMA URETHRA,4.9,Urología,Riñón y vejiga
53230,EXC URETHRAL DIVERTIC (SEPART PROC); FE,5.9,Urología,Riñón y vejiga
53235,EXC URETHRAL DIVERTIC (SEPART PROC); MALE,5.9,Urología,Riñón y vejiga
53240,MARSUPIALIZATION URETHRAL DIVERTIC MALE/FE,2.3,Urología,Riñón y vejiga
53250,EXC BULBOURETHRAL GLAND,5.4,Urología,Riñón y vejiga
53260,EXC/FULG; URETHRAL POLYP DISTAL URETHRA,0.6,Urología,Riñón y vejiga
53265,EXC/FULG; URETHRAL CARUNCLE,1.2,Urología,Riñón y vejiga
53270,EXC/FULG; SKENE'S GLANDS,1.2,Urología,Riñón y vejiga
53275,EXC/FULG; URETHRAL PROLAPSE,1.8,Urología,Riñón y vejiga
53400,URETHROPLASTY; 1ST STAGE-FISTULA/DIVERTIC/STRICT,4.9,Urología,Riñón y vejiga
53405,URETHROPLASTY; 2ND STAGE INCL URIN DIVERSION,6.9,Urología,Riñón y vejiga
53410,URETHROPLASTY 1-STAGE RECON MALE ANT URETHRA,7.8,Urología,Riñón y vejiga
53415,URETHROPLASTY 1 STAGE RECON PROSTATIC URETHRA,8.8,Urología,Riñón y vejiga
53420,URETHROPLASTY 2-STAGE RECON URETHRA; 1ST STAGE,8.8,Urología,Riñón y vejiga
53425,"URETHROPLASTY, 2-STAGE RECON URETHRA; 2ND STAGE",8.8,Urología,Riñón y vejiga
53430,URETHROPLASTY RECON FE URETHRA,6.9,Urología,Riñón y vejiga
53440,OR CORRECT MALE URIN INCONT W/WO INTRO PROSTH,8.8,Urología,Riñón y vejiga
53442,REMOV PERINEAL PROSTH FOR CONTINENCE,2.9,Urología,Riñón y vejiga
53443,URETHROPLASTY W/TUBULARIZ POST URETHRA-INCONTIN,8.8,Urología,Riñón y vejiga
53445,OR-CORRECT URIN INCONT W/PLCMT SPHINCTER,21.1,Urología,Riñón y vejiga
53447,REMOV/REPR/REPLAC INFLATABLE SPHINCTER,2.9,Urología,Riñón y vejiga
53449,SURG CORRECT HYDRAULIC ABNL INFLATABLE SPHINCTER,4.9,Urología,Riñón y vejiga
53450,URETHROMEATOPLASTY W/MUCOS ADVANCEMENT,2.3,Urología,Riñón y vejiga
53460,URETHROMEATOPLASTY W/PART EXC DISTAL URETHRL SEG,1.8,Urología,Riñón y vejiga
53502,URETHRORRHAPHY SUTURE URETHRAL WOUND/INJURY; FE,4.9,Urología,Riñón y vejiga
53505,URETHRORRHAPHY SUTURE URETHRAL WOUND; PENILE,4.9,Urología,Riñón y vejiga
53510,URETHRORRHAPHY SUTURE URETHRAL WOUND PERINEAL,8,Urología,Riñón y vejiga
53515,URETHRORRHAPHY SUTURE WOUND; PROSTATOMEMBRANOUS,11.5,Urología,Riñón y vejiga
53520,CLO URETHROSTOMY FISTULA MALE (SEPART PROC),3.5,Urología,Riñón y vejiga
53600,DILAT URETHRAL STRICT-SOUND DILAT-MALE; INIT,0.3,Urología,Riñón y vejiga
53601,DILAT URETHRAL STRICT-SOUND/DILAT-MALE; SUBSQT,0.2,Urología,Riñón y vejiga
53605,DILAT URETHRAL STRICT-MALE-GEN/CONDUCTION ANES,0.5,Urología,Riñón y vejiga
53620,DILAT URETHRAL STRICT-FILLIFORM-MALE; INIT,0.4,Urología,Riñón y vejiga
53621,DILAT URETHRAL STRICT-FILLIFORM-MALE; SUBSQT,0.4,Urología,Riñón y vejiga
53640,PASSAGE FILLIFORM-ACUTE VESICAL RETENTION MALE,0.5,Urología,Riñón y vejiga
53660,DILAT FE URETHRA INCL SUPPOSITORY; INIT,0.3,Urología,Riñón y vejiga
53661,DILAT FE URETHRA INCL SUPPOSITORY; SUBSQT,0.2,Urología,Riñón y vejiga
53665,DILAT FE URETHRA GEN/CONDUCTION ANES,0.4,Urología,Riñón y vejiga
53670,CATH URETHRA; SIMPL,0.2,Urología,Riñón y vejiga
53675,CATH URETHRA; COMPLIC,0.4,Urología,Riñón y vejiga
53800,2/3 GLASS TEST INCL EXAM URIN SPECMN,0.2,Urología,Riñón y vejiga
53899,UNLISTED PROC URIN SYST,BR,Urología,Riñón y vejiga
54000,SLITTING PREPUCE DORSAL/LAT (SEPART PROC); NB,0.4,Sin clasificación,Sin clasificación
54001,SLITTING PREPUCE DORSAL/LAT (SEPART PROC); EX NB,0.9,Sin clasificación,Sin clasificación
54015,I&D PENIS DEEP,1,Sin clasificación,Sin clasificación
54050,DESTRCT LES PENIS SIMPL; CHEM,0.4,Sin clasificación,Sin clasificación
