codigo,cirugia,rvu,especialidad,grupo
26357,FLEXOR TENDON REPR SNGL; SECNDRY EA TENDON,8.3,Ortopedia,Muñeca_y_mano
26358,"FLEX TENDON REPR IN ""NO MAN'S LAND""; 2ND W/GFT",8.3,Ortopedia,Muñeca_y_mano
26370,PROFUNDUS TENDON REPR W/INTACT SUBLIMIS; PRIM,5.9,Ortopedia,Muñeca_y_mano
26372,PROFUNDUS TENDON REPR; SECNDRY W/FREE GFT,6.9,Ortopedia,Muñeca_y_mano
26373,PROFUNDUS TENDON REPR; SECNDRY WO FREE GFT,5.9,Ortopedia,Muñeca_y_mano
26390,FLEXOR TENDON EXC-IMPLNT TUBE/ROD-HAND/FINGER,5.9,Ortopedia,Muñeca_y_mano
26392,REMOV TUBE/ROD & INSRT FLEX TENDON GFT HAND/FING,6.7,Ortopedia,Muñeca_y_mano
26410,EXTENSOR TENDON REPR-DORSUM HAND; WO GFT EA TEND,2.3,Ortopedia,Muñeca_y_mano
26412,EXTENSOR TENDON REPR-DORSUM HAND; W/GFT EA TEND,4.2,Ortopedia,Muñeca_y_mano
26415,EXTENSOR TENDON EXC-IMPLNT ROD-DELAYED GFT HAND,4.1,Ortopedia,Muñeca_y_mano
26416,REMOV ROD-INSRT EXTEN TENDON GFT HAND/FINGER,4.6,Ortopedia,Muñeca_y_mano
26418,EXTENSOR TENDON REPR DORSUM FINGER; WO GFT EA,2.9,Ortopedia,Muñeca_y_mano
26420,EXTENSOR TENDON REPR DORSUM FINGR; W/GFT EA TEND,3.9,Ortopedia,Muñeca_y_mano
26426,EXTENSOR TENDON REPR-CENTRAL SLIP; W/LOCAL TISS,5,Ortopedia,Muñeca_y_mano
26428,EXTENSOR TENDON REPR-CENTRAL SLIP; W/FREE GFT,6.7,Ortopedia,Muñeca_y_mano
26432,EXTENSOR TENDON REPR-DIST INSRT-CLO W/WO PINNING,2,Ortopedia,Muñeca_y_mano
26433,EXTENSOR TENDON REPR-DIST INSRT-OP; WO GFT,2.9,Ortopedia,Muñeca_y_mano
26434,EXTENSOR TENDON REPR-DIST INSRT-OP; W/FREE GFT,3.4,Ortopedia,Muñeca_y_mano
26437,EXTENSOR TENDON REALIGNMENT HAND,3.9,Ortopedia,Muñeca_y_mano
26440,TENOLYSIS FLEXOR; PALM/FINGER SNGL EA TENDON,3.3,Ortopedia,Muñeca_y_mano
26442,TENOLYSIS FLEXOR; PALM & FINGER SINGL EA TENDON,3.9,Ortopedia,Muñeca_y_mano
26445,TENOLYSIS EXTENSOR DORSUM HAND/FINGER; EA TENDON,2.9,Ortopedia,Muñeca_y_mano
26449,TENOLYSIS COMPLX-EXTENSOR-FINGR INCL HAND/FORARM,3.9,Ortopedia,Muñeca_y_mano
26450,TENOTOMY FLEXOR SNGL PALM OP EA,2.5,Ortopedia,Muñeca_y_mano
26455,TENOTOMY FLEXOR SNGL FINGER OP EA,2.5,Ortopedia,Muñeca_y_mano
26460,TENOTOMY EXTENSOR HAND/FINGER SNGL OP EA,2.5,Ortopedia,Muñeca_y_mano
26471,TENODESIS; PROX IP JT STABILIZATION,4.2,Ortopedia,Muñeca_y_mano
26474,TENODESIS; DISTAL JT STABILIZATION,3.3,Ortopedia,Muñeca_y_mano
26476,TENDON LENGTHENING EXTENSOR HAND/FINGER SNGL EA,2.9,Ortopedia,Muñeca_y_mano
26477,TENDON SHORTENING EXTENSOR HAND/FINGER SNGL EA,2.9,Ortopedia,Muñeca_y_mano
26478,TENDON LENGTHENING FLEXOR HAND/FINGER SNGL EA,3.9,Ortopedia,Muñeca_y_mano
26479,TENDON SHORTENING FLEXOR HAND/FINGER SNGL EA,3.9,Ortopedia,Muñeca_y_mano
26480,TENDON TRANSF/TRANSPL DORSUM HAND SNGL; WO GFT,5.3,Ortopedia,Muñeca_y_mano
26483,TENDON TRANSF/TRANSPL DORSUM HAND SNGL; W/GFT EA,7,Ortopedia,Muñeca_y_mano
26485,TENDON TRANSF/TRANSPL PALMAR SNGL EA; WO GFT,5.9,Ortopedia,Muñeca_y_mano
26489,TENDON TRANSF/TRANSPL PALMAR SNGL EA; W/GFT EA,6.9,Ortopedia,Muñeca_y_mano
26490,OPPONENSPLASTY; SUBLIMIS TENDON TRANSF TYPE,6.7,Ortopedia,Muñeca_y_mano
26492,OPPONENSPLASTY; TENDON TRANSF W/GFT,7.4,Ortopedia,Muñeca_y_mano
26494,OPPONENSPLASTY; HYPOTHENAR MUSCL TRANSF,7.5,Ortopedia,Muñeca_y_mano
26496,OPPONENSPLASTY; OTHER METHD,7.8,Ortopedia,Muñeca_y_mano
26497,TENDON TRANSF-RESTORE FUNCT; RING & SM FINGER,6.9,Ortopedia,Muñeca_y_mano
26498,TENDON TRANSF-RESTORE FUNCT; ALL 4 FINGERS,8.3,Ortopedia,Muñeca_y_mano
26499,CORRECT CLAW FINGER OTHER METHD,BR,Ortopedia,Muñeca_y_mano
26500,TENDON PULLEY RECON; W/LOCAL TISS (SEPART PROC),4.2,Ortopedia,Muñeca_y_mano
26502,TENDON PULLEY RECON; W/TENDON/FASC GFT (SEP PRO),5,Ortopedia,Muñeca_y_mano
26504,TENDON PULLEY RECON; W/TENDON PROSTH (SEP PRO),6.4,Ortopedia,Muñeca_y_mano
26508,THENAR MUSCL RELEASE THUMB CONTRACTURE,5,Ortopedia,Muñeca_y_mano
26510,CROSS INTRINSIC TRANSF,8.3,Ortopedia,Muñeca_y_mano
26516,CAPSULODESIS M-P JT STABILIZATION; SNGL DIGIT,4.2,Ortopedia,Muñeca_y_mano
26517,CAPSULODESIS M-P JT STABILIZATION; 2 DIGITS,6.3,Ortopedia,Muñeca_y_mano
26518,CAPSULODESIS M-P JT STABILIZATION; 3-4 DIGITS,7.5,Ortopedia,Muñeca_y_mano
26520,CAPSULECTOMY/CAPSULOTOMY CONTRACT; MCP JT 1 EA,4.2,Ortopedia,Muñeca_y_mano
26525,CAPSULECTOMY/CAPSULOTOMY CONTRACT; IP JT SNGL EA,4.2,Ortopedia,Muñeca_y_mano
26527,ARTHROPLASTY CARPOMETACARPAL JT,7.8,Ortopedia,Muñeca_y_mano
26530,ARTHROPLASTY MCP JT; SNGL EA,5,Ortopedia,Muñeca_y_mano
26531,ARTHROPLASTY MCP JT; W/PROSTH IMPLNT SNGL EA,5.8,Ortopedia,Muñeca_y_mano
26535,ARTHROPLASTY IP JT; SNGL EA,4.2,Ortopedia,Muñeca_y_mano
26536,ARTHROPLASTY IP JT; W/PROSTH IMPLNT SNGL EA,5.8,Ortopedia,Muñeca_y_mano
26540,PRIM REPR COLLATERAL LIGAMNT MCP JT,4.9,Ortopedia,Muñeca_y_mano
26541,PRIM REPR COLLATERAL LIGAMNT MCP JT; W/TENDN GFT,5.9,Ortopedia,Muñeca_y_mano
26542,PRIM REPR COLLATERAL LIGAMNT MCP JT; W/LOCAL TIS,7.1,Ortopedia,Muñeca_y_mano
26545,RECON COLLATERAL LIG IP JT SNGL INCL GFT EA JT,5,Ortopedia,Muñeca_y_mano
26548,REPR & RECON FINGER VOLAR PLATE IP JT,5.4,Ortopedia,Muñeca_y_mano
26550,POLLICIZATION A DIGIT,11.8,Ortopedia,Muñeca_y_mano
26552,RECON THUMB W/TOE,14.7,Ortopedia,Muñeca_y_mano
26555,POSIT CHANGE OTHER FINGER,7.8,Ortopedia,Muñeca_y_mano
26557,TOE TO FINGER TRANSF; FIRST STAGE,4.9,Ortopedia,Muñeca_y_mano
26558,TOE TO FINGER TRANSF; EA DELAY,2.5,Ortopedia,Muñeca_y_mano
26559,TOE TO FINGER TRANSF; SECOND STAGE,7.8,Ortopedia,Muñeca_y_mano
26560,REPR SYNDACTYLY EA WEB SPACE; W/SKIN FLAPS,5.8,Ortopedia,Muñeca_y_mano
26561,REPR SYNDACTYLY EA WEB SPACE; W/SKIN FLAPS & GFT,7.1,Ortopedia,Muñeca_y_mano
26562,REPR SYNDACTYLY EA WEB SPACE; COMPLX,14.7,Ortopedia,Muñeca_y_mano
26565,OSTEOTOMY CORRECT DEFORM; METACARPAL,5,Ortopedia,Muñeca_y_mano
26567,OSTEOTOMY CORRECT DEFORM; PHALANX FINGER,4.3,Ortopedia,Muñeca_y_mano
26568,OSTEOPLASTY LENGTHENING METACARPAL/PHALANX,6.4,Ortopedia,Muñeca_y_mano
26580,REPR CLEFT HAND,BR,Ortopedia,Muñeca_y_mano
26585,REPR BIFID DIGIT,BR,Ortopedia,Muñeca_y_mano
26587,RECON SUPERNUMERARY DIGIT SOFT TISS & BONE,BR,Ortopedia,Muñeca_y_mano
26590,REPR MACRODACTYLIA,BR,Ortopedia,Muñeca_y_mano
26591,REPR INTRINSIC MUSCL HAND,BR,Ortopedia,Muñeca_y_mano
26593,RELEASE INTRINSIC MUSCL HAND,BR,Ortopedia,Muñeca_y_mano
26596,EXC CONSTRICTING RING OF FINGER W/MX Z-PLASTIES,BR,Ortopedia,Muñeca_y_mano
26597,RELEASE CONTRACT W/GFT/Z-PLASTIES HAND/FINGER,BR,Ortopedia,Muñeca_y_mano
26600,CLO TX METACARPAL FX SNGL; WO MANIP EA BONE,1.1,Ortopedia,Muñeca_y_mano
26605,CLO TX METACARPAL FX SNGL; W/MANIP EA BONE,1.6,Ortopedia,Muñeca_y_mano
26607,CLO TX METACARPAL FX W/MANIP W/FIXA EA BONE,2.8,Ortopedia,Muñeca_y_mano
26608,PERCUT SKELETAL FIXA METACARPAL FX EA BONE,2.8,Ortopedia,Muñeca_y_mano
26615,OP TX METACARPAL FX SNGL W/WO FIXA EA BONE,4.2,Ortopedia,Muñeca_y_mano
26641,CLO TX CARPOMETACARPAL DISLOC THUMB W/MANIP,1.2,Ortopedia,Muñeca_y_mano
26645,CLO TX CARPOMETACARPAL FX DISLOC THUMB W/MANIP,1.8,Ortopedia,Muñeca_y_mano
26650,PERCUT SKELETAL FIX FX DISLOC THUMB W/WO EXT FIX,3.3,Ortopedia,Muñeca_y_mano
26665,OP TX FX DISLOC THUMB W/WO INT/EXT FIXA,5.2,Ortopedia,Muñeca_y_mano
26670,CLO TX DISLOC-NOT THUMB-SNGL W/MANIP; WO ANES,1.1,Ortopedia,Muñeca_y_mano
26675,CLO TX DISLOC-NOT THUMB-SNGL W/MANIP; REQ ANES,1.7,Ortopedia,Muñeca_y_mano
26676,PERCUT SKELET FIX DISLOC-NOT THUMB-SNGL; W/MANIP,2.6,Ortopedia,Muñeca_y_mano
26685,OP TX DISLOC-NOT THUMB; SNGL W/WO INT/EXT FIXA,4,Ortopedia,Muñeca_y_mano
26686,OP TX DISLOC-NOT THUMB; COMPLX/MX/DELAYED REDUCT,5.1,Ortopedia,Muñeca_y_mano
26700,CLO TX MCP DISLOC SNGL W/MANIP; WO ANES,0.9,Ortopedia,Muñeca_y_mano
26705,CLO TX MCP DISLOC SNGL W/MANIP; REQ ANES,1.7,Ortopedia,Muñeca_y_mano
26706,PERCUT SKELETAL FIXA MCP DISLOC SNGL W/MANIP,2.2,Ortopedia,Muñeca_y_mano
26715,OP TX MCP DISLOC SNGL W/WO INT/EXT FIXA,4,Ortopedia,Muñeca_y_mano
26720,CLO TX PHALANGEAL SHAFT FX PROX/MID; WO MANIP EA,0.7,Ortopedia,Muñeca_y_mano
26725,CLO TX PHALANGEALFX PROX/MID; W/MANIP W/WO TRACT,1.1,Ortopedia,Muñeca_y_mano
26727,PERCUT FIXA UNSTABLE FX PROX/MID W/MANIP EA,2.3,Ortopedia,Muñeca_y_mano
26735,OP TX PHALANGEAL FX PROX/MID W/WO INT/EXT FIX EA,3.2,Ortopedia,Muñeca_y_mano
26740,CLO TX ARTICULAR FX INVOLV MCP/IP JT; WO MANIP,1.2,Ortopedia,Muñeca_y_mano
26742,CLO TX ARTICULAR FX INVOLV MCP/IP JT; W/MANIP EA,1.7,Ortopedia,Muñeca_y_mano
26746,OP TX ARTICULAR FX INVOLV MCP/IP JT W/WO FIXA EA,4.2,Ortopedia,Muñeca_y_mano
26750,CLO TX DIST PHALANGEAL FX FINGER/THUMB; WO MANIP,0.5,Ortopedia,Muñeca_y_mano
26755,CLO TX DIST PHALANGEAL FX FINGER/THUMB; W/MANIP,0.9,Ortopedia,Muñeca_y_mano
26756,PERCUT SKELETAL FIXA DISTAL PHALANGEAL FX EA,1.5,Ortopedia,Muñeca_y_mano
26765,OP TX DISTAL PHALANGEAL FX W/WO INT/EXT FIXA EA,2.5,Ortopedia,Muñeca_y_mano
26770,CLO TX IP JT DISLOC SNGL W/MANIP; WO ANES,0.6,Ortopedia,Muñeca_y_mano
26775,CLO TX IP JT DISLOC SNGL W/MANIP; REQ ANES,1.1,Ortopedia,Muñeca_y_mano
26776,PERCUT SKELETAL FIXA IP JT DISLOC SNGL W/MANIP,1.7,Ortopedia,Muñeca_y_mano
26785,OP TX IP JT DISLOC W/WO INT/EXT FIXA SNGL,2.7,Ortopedia,Muñeca_y_mano
26820,FUSION IN OPPOSITION THUMB W/AUTOG GFT,5.9,Ortopedia,Muñeca_y_mano
26841,ARTHRODESIS CARPOMETACARPAL JT THUMB W/WO FIXA,5.3,Ortopedia,Muñeca_y_mano
26842,ARTHRODESIS JT THUMB W/WO INT FIXA; W/AUTOGFT,6.7,Ortopedia,Muñeca_y_mano
26843,ARTHRODESIS CARPOMETACARPAL JT DIGITS NOT THUMB,5.3,Ortopedia,Muñeca_y_mano
26844,ARTHRODESIS JT DIGITS NOT THUMB; W/AUTOGFT,6.7,Ortopedia,Muñeca_y_mano
26850,ARTHRODESIS MCP JT W/WO INT FIXA,4.1,Ortopedia,Muñeca_y_mano
26852,ARTHRODESIS MCP JT W/WO INT FIXA; W/AUTOGFT,5.1,Ortopedia,Muñeca_y_mano
26860,ARTHRODESIS IP JT W/WO INT FIXA,3.7,Ortopedia,Muñeca_y_mano
26861,ARTHRODESIS IP JT W/WO INT FIXA; EA ADD IP JT,1.8,Ortopedia,Muñeca_y_mano
26862,ARTHRODESIS IP JT W/WO INT FIXA; W/AUTOGFT,5,Ortopedia,Muñeca_y_mano
26863,ARTHRODESIS IP JT W/WO FIX; W/AUTOGFT EA ADD JT,2.3,Ortopedia,Muñeca_y_mano
26910,AMPUTA METACARPAL W/FINGER/THUMB 1 W/WO TRANSF,4.7,Ortopedia,Muñeca_y_mano
26951,AMPUTA FINGER ANY JT INCL NEURECT; W/DIRECT CLO,2.5,Ortopedia,Muñeca_y_mano
26952,AMPUTA FINGER ANY JT; W/LOCAL ADVANCEMENT FLAPS,3.5,Ortopedia,Muñeca_y_mano
26989,UNLISTED PROC HANDS/FINGERS,BR,Ortopedia,Muñeca_y_mano
