codigo,cirugia,rvu,especialidad,grupo
35001,DIREC REPR ANEURY; OCCLUSIVE DISEASE-NECK INCS,13.2,Cardiovascular,Vasos periféricos
35002,DIREC REPR ANEURY; RUPTD ANEURY-NECK INCS,13.2,Cardiovascular,Vasos periféricos
35005,DIREC REPR ANEURY; ANEURY/OCCLUD VERTEBRAL ART,13.2,Cardiovascular,Vasos periféricos
35011,DIREC REPR; ANEURY AXILRY-BRACH ART BY ARM INCS,10.8,Cardiovascular,Vasos periféricos
35013,DIREC REPR; RUPT ANEURY AX-BRACH ART BY ARM INCS,10.8,Cardiovascular,Vasos periféricos
35021,DIREC REPR; ANEUR INNOMINAT ART BY THORACIC INCS,12.3,Cardiovascular,Vasos periféricos
35022,DIREC REPR; RUPT ANEURY INNOMIN ART-THORAC INCS,12.3,Cardiovascular,Vasos periféricos
35045,DIREC REPR; ANEURY/OCCLUD RADIAL/ULNAR ART,14.7,Cardiovascular,Vasos periféricos
35081,DIREC REPR; ANEURY/FALSE ANEURY/OCCLUD ABD AORTA,14.7,Cardiovascular,Vasos periféricos
35082,DIREC REPR ANEURY; RUPT ANEURY ABD AORTA,16.2,Cardiovascular,Vasos periféricos
35091,DIREC REPR; ANEURY ABD AORTA INVOLV VISCRL VESSL,19.6,Cardiovascular,Vasos periféricos
35092,DIREC REPR; RUPT ANEURY ABD AORTA W/VISCRL VESSL,19.6,Cardiovascular,Vasos periféricos
35102,DIREC REPR; ANEURY ABD AORTA INVOLV ILIAC VESSL,16.2,Cardiovascular,Vasos periféricos
35103,DIREC REPR; RUPT ANEUR ABD AORTA W/ILIAC VESSL,16.2,Cardiovascular,Vasos periféricos
35111,DIREC REPR; ANEURY/FALSE ANEURY SPLENIC ART,9.8,Cardiovascular,Vasos periféricos
35112,DIREC REPR ANEURY; RUPT ANEURY SPLENIC ART,11.3,Cardiovascular,Vasos periféricos
35121,DIREC REPR; ANEURY HEPATIC/CELIAC/RENAL ART,13.2,Cardiovascular,Vasos periféricos
35122,DIREC REPR; RUPT ANEURY HEPATIC/CELIAC/RENAL ART,13.2,Cardiovascular,Vasos periféricos
35131,DIREC REPR; ANEURY/FALSE ANEURY ILIAC ART,13.2,Cardiovascular,Vasos periféricos
35132,DIREC REPR ANEURY; RUPT ANEURY ILIAC ART,13.7,Cardiovascular,Vasos periféricos
35141,DIREC REPR; ANEURY/FALSE ANEURY COMMON FEM ART,12.5,Cardiovascular,Vasos periféricos
35142,DIREC REPR ANEURY; RUPT ANEURY COMMON FEM ART,11.3,Cardiovascular,Vasos periféricos
35151,DIREC REPR; ANEURY/FALSE ANEURY/OCCLUD POP ART,11.3,Cardiovascular,Vasos periféricos
35152,DIREC REPR ANEURY; RUPT ANEURY POP ART,11.3,Cardiovascular,Vasos periféricos
35161,DIREC REPR ANEURY; ANEURY/FALSE ANEURY OTHER ART,9.8,Cardiovascular,Vasos periféricos
35162,DIREC REPR ANEURY; RUPT ANEURY OTHER ART,9.8,Cardiovascular,Vasos periféricos
35180,REPR CONGEN AV FISTULA; HEAD & NECK,11.8,Cardiovascular,Vasos periféricos
35182,REPR CONGEN AV FISTULA; THORAX & ABD,10.8,Cardiovascular,Vasos periféricos
35184,REPR CONGEN AV FISTULA; EXTREM,11.8,Cardiovascular,Vasos periféricos
35188,REPR ACQUIRED/TRAUMATIC AV FISTULA; HEAD & NECK,11.8,Cardiovascular,Vasos periféricos
35189,REPR ACQUIRED/TRAUMATIC AV FISTULA; THORAX & ABD,10.8,Cardiovascular,Vasos periféricos
35190,REPR ACQUIRED/TRAUMATIC AV FISTULA; EXTREM,11.8,Cardiovascular,Vasos periféricos
35201,REPR BLD VESSEL DIRECT; NECK,11.8,Cardiovascular,Vasos periféricos
35206,REPR BLD VESSEL DIRECT; UPPER EXTREM,7.8,Cardiovascular,Vasos periféricos
35207,REPR BLD VESSEL DIRECT; HAND-FINGER,7.8,Cardiovascular,Vasos periféricos
35211,REPR BLD VESSEL DIRECT; INTRATHORACIC W/BYPASS,16.2,Cardiovascular,Vasos periféricos
35216,REPR BLD VESSEL DIRECT; INTRATHORACIC WO BYPASS,13.7,Cardiovascular,Vasos periféricos
35221,REPR BLD VESSEL DIRECT; INTRA-ABD,13.7,Cardiovascular,Vasos periféricos
35226,REPR BLD VESSEL DIRECT; LOWER EXTREM,7.8,Cardiovascular,Vasos periféricos
35231,REPR BLD VESSEL W/VEIN GFT; NECK,12.7,Cardiovascular,Vasos periféricos
35236,REPR BLD VESSEL W/VEIN GFT; UPPER EXTREM,12.7,Cardiovascular,Vasos periféricos
35241,REPR BLD VESS W/VEIN GFT; INTRATHORACIC W/BYPASS,18.1,Cardiovascular,Vasos periféricos
35246,REPR BLD VESS W/VEIN GFT; INTRATHORAC WO BYPASS,13.2,Cardiovascular,Vasos periféricos
35251,REPR BLD VESSEL W/VEIN GFT; INTRA-ABD,13.2,Cardiovascular,Vasos periféricos
35256,REPR BLD VESSEL W/VEIN GFT; LOWER EXTREM,12.7,Cardiovascular,Vasos periféricos
35261,REPR BLD VESSEL W/GFT OTHER THAN VEIN; NECK,12.7,Cardiovascular,Vasos periféricos
35266,REPR BLD VESS W/GFT OTHER THAN VEIN; UPPR EXTREM,12.7,Cardiovascular,Vasos periféricos
35271,REPR BLD VESS W/GFT NOT VEIN; INTRATHORAC W/BYPS,18.1,Cardiovascular,Vasos periféricos
35276,REPR BLD VESS W/GFT NOT VEIN; INTRATHOR WO BYPAS,13.2,Cardiovascular,Vasos periféricos
35281,REPR BLD VESSEL W/GFT OTHER THAN VEIN; INTRA-ABD,13.2,Cardiovascular,Vasos periféricos
35286,REPR BLD VESS W/GFT OTHER THAN VEIN; LOWR EXTREM,12.7,Cardiovascular,Vasos periféricos
35301,THROMBOENDARTERECT; CAROTID/SUBCLAV BY NECK INCS,12.7,Cardiovascular,Vasos periféricos
35311,THROMBOENDARTERECT; SUBCLAV/INNOMIN-THORAC INCS,12.7,Cardiovascular,Vasos periféricos
35321,THROMBOENDARTERECT W/WO GFT; AXILRY-BRACHIAL,12.7,Cardiovascular,Vasos periféricos
35331,THROMBOENDARTERECTOMY W/WO PATCH GFT; ABD AORTA,14.2,Cardiovascular,Vasos periféricos
35341,THROMBOENDARTERECT; MESENTERIC/CELIAC/RENAL,11.8,Cardiovascular,Vasos periféricos
35351,THROMBOENDARTERECTOMY W/WO PATCH GFT; ILIAC,11.8,Cardiovascular,Vasos periféricos
35355,THROMBOENDARTERECT W/WO PATCH GFT; ILIOFEMORAL,12.7,Cardiovascular,Vasos periféricos
35361,THROMBOENDARTERECT W/WO GFT; COMBO AORTOILIAC,18.5,Cardiovascular,Vasos periféricos
35363,THROMBOENDARTERECTOMY; COMBO AORTOILIOFEMORAL,15.7,Cardiovascular,Vasos periféricos
35371,THROMBOENDARTERECT W/WO GFT; COMMON FEMORAL,9.8,Cardiovascular,Vasos periféricos
35372,THROMBOENDARTERECT W/WO PATCH GFT; DEEP FEMORAL,9.8,Cardiovascular,Vasos periféricos
35381,THROMBOENDARTERECT; FEM &/OR POP &/OR TIBIOPERON,9.8,Cardiovascular,Vasos periféricos
35450,TRANSLUMNL BALLOON ANGIOPL OP; RENAL/VISCERL ART,RNE,Cardiovascular,Vasos periféricos
35452,TRANSLUMINAL BALLOON ANGIOPLASTY OP; AORTIC,RNE,Cardiovascular,Vasos periféricos
35454,TRANSLUMINAL BALLOON ANGIOPLASTY OP; ILIAC,RNE,Cardiovascular,Vasos periféricos
35456,TRANSLUMINAL BALLOON ANGIOPLASTY OP; FEMORAL-POP,RNE,Cardiovascular,Vasos periféricos
35458,TRANSLUMNL BALLOON ANGIOPLASTY OP; BRACHIOCEPHAL,RNE,Cardiovascular,Vasos periféricos
35459,TRANSLUMINAL BALLOON ANGIOPL OP; TIBIOPERONAL,RNE,Cardiovascular,Vasos periféricos
35460,TRANSLUMINAL BALLOON ANGIOPLASTY OP; VENOUS,RNE,Cardiovascular,Vasos periféricos
35470,TRANSLUMINL BALLOON ANGIOPL PERCUT; TIBIOPERONAL,RNE,Cardiovascular,Vasos periféricos
35471,TRANSLUMINAL BALLOON ANGIOPL PERCUT; RENAL ART,RNE,Cardiovascular,Vasos periféricos
35472,TRANSLUMINAL BALLOON ANGIOPLASTY PERCUT; AORTIC,RNE,Cardiovascular,Vasos periféricos
35473,TRANSLUMINAL BALLOON ANGIOPLASTY PERCUT; ILIAC,RNE,Cardiovascular,Vasos periféricos
35474,TRANSLUMINAL BALLOON ANGIOPLSTY PERCUT; FEM-POP,RNE,Cardiovascular,Vasos periféricos
35475,TRANSLUMINAL BALLOON ANGIOPL PERCUT; BRACHIOCEPH,RNE,Cardiovascular,Vasos periféricos
35476,TRANSLUMINAL BALLOON ANGIOPLASTY PERCUT; VENOUS,RNE,Cardiovascular,Vasos periféricos
35480,TRANSLUMINL PERIPHERAL ATHERECTOMY OP; RENAL ART,9.6,Cardiovascular,Vasos periféricos
35481,TRANSLUMINAL PERIPHERAL ATHERECTOMY OP; AORTIC,10.8,Cardiovascular,Vasos periféricos
35482,TRANSLUMINAL PERIPHERAL ATHERECTOMY OP; ILIAC,8.6,Cardiovascular,Vasos periféricos
35483,TRANSLUM PERIPHERAL ATHERECTOMY OP; FEMORAL-POP,8.8,Cardiovascular,Vasos periféricos
35484,TRANSLUM PERIPHERAL ATHERECTOMY OP; BRACHIOCEPH,8.6,Cardiovascular,Vasos periféricos
35485,TRANSLUM PERIPHERAL ATHERECTOMY OP; TIBIOPERONEL,8.1,Cardiovascular,Vasos periféricos
35490,TRANSLUM PERIPH ATHERECT PERCUT; RENAL/VISCERAL,8.6,Cardiovascular,Vasos periféricos
35491,TRANSLUMINAL PERIPH ATHERECTOMY PERCUT; AORTIC,9.7,Cardiovascular,Vasos periféricos
35492,TRANSLUMINL PERIPHERAL ATHERECTOMY PERCUT; ILIAC,7.7,Cardiovascular,Vasos periféricos
35493,TRANSLUM PERIPHERAL ATHERECT PERCUT; FEMORAL-POP,7.9,Cardiovascular,Vasos periféricos
35494,TRANSLUM PERIPHERAL ATHERECT PERCUT; BRACHIOCEPH,7.7,Cardiovascular,Vasos periféricos
35495,TRANSLUM PERIPH ATHERECT PERCUT; TIBIOPERONEAL,7.4,Cardiovascular,Vasos periféricos
