codigo,cirugia,rvu,especialidad,grupo
31070,SINUSOTOMY FRONTAL; EXT SIMPL,4.9,Sin clasificación,Sin clasificación
31071,SINUSOTOMY FRONTAL; INTRANASAL,BR,Sin clasificación,Sin clasificación
31075,SINUSOTOMY FRONTAL; TRANSORBITAL UNILAT,10.5,Sin clasificación,Sin clasificación
31080,SINUSOTOMY FRONTAL; OBLIT-W/O FLAP-BROW INCS,9.8,Sin clasificación,Sin clasificación
31081,SINUSOTOMY FRONTAL; OBLIT WO FLAP CORONAL INCS,9.8,Sin clasificación,Sin clasificación
31084,SINUSOTOMY FRONTAL; OBLIT-W/FLAP-BROW INCS,11.8,Sin clasificación,Sin clasificación
31085,SINUSOTOMY FRONTAL; OBLIT-W/FLAP-CORONAL INCS,11.8,Sin clasificación,Sin clasificación
31086,SINUSOTOMY FRONT; NONOBLIT W/FLAP-BROW INCS,11.8,Sin clasificación,Sin clasificación
31087,SINUSOTOMY FRONT; NONOBLIT W/FLAP-CORONAL INCS,11.8,Sin clasificación,Sin clasificación
31090,SINUSOTOMY COMBO 3/MORE SINUSES,17,Sin clasificación,Sin clasificación
31200,ETHMO; INTRANASAL ANT,5.4,Sin clasificación,Sin clasificación
31201,ETHMO; INTRANASAL TOT,6.9,Sin clasificación,Sin clasificación
31205,ETHMO; EXTRANASAL TOT,7.4,Sin clasificación,Sin clasificación
31225,MAXILLECTOMY; WO ORBITAL EXENTERATION,16.5,Sin clasificación,Sin clasificación
31230,MAXILLECTOMY; W/ORBITAL EXENTERATION,19,Sin clasificación,Sin clasificación
31250,NASAL ENDO DX W/WO BX (SEPART PROC),2.9,Sin clasificación,Sin clasificación
31252,NASAL ENDO SURG; W/NASAL POLYPECTOMY,3.9,Sin clasificación,Sin clasificación
31254,NASAL ENDO SURG; W/ETHMO PART,6.4,Sin clasificación,Sin clasificación
31255,NASAL ENDO SURG; W/ETHMO ANT & POST,8.3,Sin clasificación,Sin clasificación
31256,NASAL ENDO SURG; W/MAXIL ANTROSTOMY,4.9,Sin clasificación,Sin clasificación
31258,NASAL ENDO SURG; W/REMOV F B,7.4,Sin clasificación,Sin clasificación
31260,MAXIL SINUS ENDO DX W/WO BX (SEPART PROC),3.4,Sin clasificación,Sin clasificación
31263,MAXIL SINUS ENDO SURG; W/REMOV F B,8.3,Sin clasificación,Sin clasificación
31265,MAXIL SINUS ENDO SURG; W/REMOV CYST,5.9,Sin clasificación,Sin clasificación
31267,MAXIL SINUS ENDO SURG; W/REMOV MUCOS MEMBRN,8.3,Sin clasificación,Sin clasificación
31268,MAXIL SINUS ENDO SURG; W/REMOV FUNGUS BALL,6.4,Sin clasificación,Sin clasificación
31270,SPHENOID ENDO DX W/WO BX (SEPART PROC),6.4,Sin clasificación,Sin clasificación
31275,SPHENOID ENDO SURG,6.9,Sin clasificación,Sin clasificación
31277,SPHENOID ENDO SURG; W/REMOV MUCOS MEMBRN,7.8,Sin clasificación,Sin clasificación
31285,SINUS ENDO 2/MORE SINUSES UNILAT,BR,Sin clasificación,Sin clasificación
31299,UNLISTED PROC ACCES SINUSES,BR,Sin clasificación,Sin clasificación
