codigo,cirugia,rvu,especialidad,grupo
35211,REPR BLD VESSEL DIRECT; INTRATHORACIC W/BYPASS,16.2,Cardiovascular,Vasos periféricos
35216,REPR BLD VESSEL DIRECT; INTRATHORACIC WO BYPASS,13.7,Cardiovascular,Vasos periféricos
35221,REPR BLD VESSEL DIRECT; INTRA-ABD,13.7,Cardiovascular,Vasos periféricos
35226,REPR BLD VESSEL DIRECT; LOWER EXTREM,7.8,Cardiovascular,Vasos periféricos
35231,REPR BLD VESSEL W/VEIN GFT; NECK,12.7,Cardiovascular,Vasos periféricos
35236,REPR BLD VESSEL W/VEIN GFT; UPPER EXTREM,12.7,Cardiovascular,Vasos periféricos
35241,REPR BLD VESS W/VEIN GFT; INTRATHORACIC W/BYPASS,18.1,Cardiovascular,Vasos periféricos
35246,REPR BLD VESS W/VEIN GFT; INTRATHORAC WO BYPASS,13.2,Cardiovascular,Vasos periféricos
35251,REPR BLD VESSEL W/VEIN GFT; INTRA-ABD,13.2,Cardiovascular,Vasos periféricos
35256,REPR BLD VESSEL W/VEIN GFT; LOWER EXTREM,12.7,Cardiovascular,Vasos periféricos
35261,REPR BLD VESSEL W/GFT OTHER THAN VEIN; NECK,12.7,Cardiovascular,Vasos periféricos
35266,REPR BLD VESS W/GFT OTHER THAN VEIN; UPPR EXTREM,12.7,Cardiovascular,Vasos periféricos
35271,REPR BLD VESS W/GFT NOT VEIN; INTRATHORAC W/BYPS,18.1,Cardiovascular,Vasos periféricos
35276,REPR BLD VESS W/GFT NOT VEIN; INTRATHOR WO BYPAS,13.2,Cardiovascular,Vasos periféricos
35281,REPR BLD VESSEL W/GFT OTHER THAN VEIN; INTRA-ABD,13.2,Cardiovascular,Vasos periféricos
35286,REPR BLD VESS W/GFT OTHER THAN VEIN; LOWR EXTREM,12.7,Cardiovascular,Vasos periféricos
35301,THROMBOENDARTERECT; CAROTID/SUBCLAV BY NECK INCS,12.7,Cardiovascular,Vasos periféricos
35311,THROMBOENDARTERECT; SUBCLAV/INNOMIN-THORAC INCS,12.7,Cardiovascular,Vasos periféricos
35321,THROMBOENDARTERECT W/WO GFT; AXILRY-BRACHIAL,12.7,Cardiovascular,Vasos periféricos
35331,THROMBOENDARTERECTOMY W/WO PATCH GFT; ABD AORTA,14.2,Cardiovascular,Vasos periféricos
35341,THROMBOENDARTERECT; MESENTERIC/CELIAC/RENAL,11.8,Cardiovascular,Vasos periféricos
35351,THROMBOENDARTERECTOMY W/WO PATCH GFT; ILIAC,11.8,Cardiovascular,Vasos periféricos
35355,THROMBOENDARTERECT W/WO PATCH GFT; ILIOFEMORAL,12.7,Cardiovascular,Vasos periféricos
35361,THROMBOENDARTERECT W/WO GFT; COMBO AORTOILIAC,18.5,Cardiovascular,Vasos periféricos
35363,THROMBOENDARTERECTOMY; COMBO AORTOILIOFEMORAL,15.7,Cardiovascular,Vasos periféricos
35371,THROMBOENDARTERECT W/WO GFT; COMMON FEMORAL,9.8,Cardiovascular,Vasos periféricos
35372,THROMBOENDARTERECT W/WO PATCH GFT; DEEP FEMORAL,9.8,Cardiovascular,Vasos periféricos
35381,THROMBOENDARTERECT; FEM &/OR POP &/OR TIBIOPERON,9.8,Cardiovascular,Vasos periféricos
35450,TRANSLUMNL BALLOON ANGIOPL OP; RENAL/VISCERL ART,RNE,Cardiovascular,Vasos periféricos
35452,TRANSLUMINAL BALLOON ANGIOPLASTY OP; AORTIC,RNE,Cardiovascular,Vasos periféricos
35454,TRANSLUMINAL BALLOON ANGIOPLASTY OP; ILIAC,RNE,Cardiovascular,Vasos periféricos
35456,TRANSLUMINAL BALLOON ANGIOPLASTY OP; FEMORAL-POP,RNE,Cardiovascular,Vasos periféricos
35458,TRANSLUMNL BALLOON ANGIOPLASTY OP; BRACHIOCEPHAL,RNE,Cardiovascular,Vasos periféricos
35459,TRANSLUMINAL BALLOON ANGIOPL OP; TIBIOPERONAL,RNE,Cardiovascular,Vasos periféricos
35460,TRANSLUMINAL BALLOON ANGIOPLASTY OP; VENOUS,RNE,Cardiovascular,Vasos periféricos
35470,TRANSLUMINL BALLOON ANGIOPL PERCUT; TIBIOPERONAL,RNE,Cardiovascular,Vasos periféricos
35471,TRANSLUMINAL BALLOON ANGIOPL PERCUT; RENAL ART,RNE,Cardiovascular,Vasos periféricos
35472,TRANSLUMINAL BALLOON ANGIOPLASTY PERCUT; AORTIC,RNE,Cardiovascular,Vasos periféricos
35473,TRANSLUMINAL BALLOON ANGIOPLASTY PERCUT; ILIAC,RNE,Cardiovascular,Vasos periféricos
35474,TRANSLUMINAL BALLOON ANGIOPLSTY PERCUT; FEM-POP,RNE,Cardiovascular,Vasos periféricos
35475,TRANSLUMINAL BALLOON ANGIOPL PERCUT; BRACHIOCEPH,RNE,Cardiovascular,Vasos periféricos
35476,TRANSLUMINAL BALLOON ANGIOPLASTY PERCUT; VENOUS,RNE,Cardiovascular,Vasos periféricos
35480,TRANSLUMINL PERIPHERAL ATHERECTOMY OP; RENAL ART,9.6,Cardiovascular,Vasos periféricos
35481,TRANSLUMINAL PERIPHERAL ATHERECTOMY OP; AORTIC,10.8,Cardiovascular,Vasos periféricos
35482,TRANSLUMINAL PERIPHERAL ATHERECTOMY OP; ILIAC,8.6,Cardiovascular,Vasos periféricos
35483,TRANSLUM PERIPHERAL ATHERECTOMY OP; FEMORAL-POP,8.8,Cardiovascular,Vasos periféricos
35484,TRANSLUM PERIPHERAL ATHERECTOMY OP; BRACHIOCEPH,8.6,Cardiovascular,Vasos periféricos
35485,TRANSLUM PERIPHERAL ATHERECTOMY OP; TIBIOPERONEL,8.1,Cardiovascular,Vasos periféricos
35490,TRANSLUM PERIPH ATHERECT PERCUT; RENAL/VISCERAL,8.6,Cardiovascular,Vasos periféricos
35491,TRANSLUMINAL PERIPH ATHERECTOMY PERCUT; AORTIC,9.7,Cardiovascular,Vasos periféricos
35492,TRANSLUMINL PERIPHERAL ATHERECTOMY PERCUT; ILIAC,7.7,Cardiovascular,Vasos periféricos
35493,TRANSLUM PERIPHERAL ATHERECT PERCUT; FEMORAL-POP,7.9,Cardiovascular,Vasos periféricos
35494,TRANSLUM PERIPHERAL ATHERECT PERCUT; BRACHIOCEPH,7.7,Cardiovascular,Vasos periféricos
35495,TRANSLUM PERIPH ATHERECT PERCUT; TIBIOPERONEAL,7.4,Cardiovascular,Vasos periféricos
35501,BYPASS GFT W/VEIN; CAROTID,11.8,Cardiovascular,Vasos periféricos
35506,BYPASS GFT W/VEIN; CAROTID-SUBCLAVIAN,11.8,Cardiovascular,Vasos periféricos
35507,BYPASS GFT W/VEIN; SUBCLAVIAN-CAROTID,11.8,Cardiovascular,Vasos periféricos
35508,BYPASS GFT W/VEIN; CAROTID-VERTEBRAL,13.2,Cardiovascular,Vasos periféricos
35509,BYPASS GFT W/VEIN; CAROTID-CAROTID,11.8,Cardiovascular,Vasos periféricos
35511,BYPASS GFT W/VEIN; SUBCLAVIAN-SUBCLAVIAN,11.8,Cardiovascular,Vasos periféricos
35515,BYPASS GFT W/VEIN; SUBCLAVIAN-VERTEBRAL,13.2,Cardiovascular,Vasos periféricos
35516,BYPASS GFT W/VEIN; SUBCLAVIAN-AXILRY,11.8,Cardiovascular,Vasos periféricos
35518,BYPASS GFT W/VEIN; AXILRY-AXILRY,13.7,Cardiovascular,Vasos periféricos
35521,BYPASS GFT W/VEIN; AXILRY-FEMORAL,11.8,Cardiovascular,Vasos periféricos
35526,BYPASS GFT W/VEIN; AORTOSUBCLAVIAN/CAROTID,13,Cardiovascular,Vasos periféricos
35531,BYPASS GFT W/VEIN; AORTOCELIAC/AORTOMESENTERIC,13.5,Cardiovascular,Vasos periféricos
35533,BYPASS GFT W/VEIN; AXILRY-FEMORAL-FEMORAL,16.5,Cardiovascular,Vasos periféricos
35536,BYPASS GFT W/VEIN; SPLENORENAL,13,Cardiovascular,Vasos periféricos
35541,BYPASS GFT W/VEIN; AORTOILIAC,13,Cardiovascular,Vasos periféricos
35546,BYPASS GFT W/VEIN; AORTOFEMORAL/BIFEMORAL,16.5,Cardiovascular,Vasos periféricos
35548,BYPASS GFT W/VEIN; AORTOILIOFEMORAL UNILAT,13.2,Cardiovascular,Vasos periféricos
35549,BYPASS GFT W/VEIN; AORTOILIOFEMORAL BILAT,17.6,Cardiovascular,Vasos periféricos
35551,BYPASS GFT W/VEIN; AORTOFEMORAL-POP,15.1,Cardiovascular,Vasos periféricos
35556,BYPASS GFT W/VEIN; FEMORAL-POP,12.7,Cardiovascular,Vasos periféricos
35558,BYPASS GFT W/VEIN; FEMORAL-FEMORAL,11.8,Cardiovascular,Vasos periféricos
35560,BYPASS GFT W/VEIN; AORTORENAL,14.7,Cardiovascular,Vasos periféricos
35563,BYPASS GFT W/VEIN; ILIOILIAC,12.3,Cardiovascular,Vasos periféricos
35565,BYPASS GFT W/VEIN; ILIOFEMORAL,12.3,Cardiovascular,Vasos periféricos
35566,BYPASS GFT W/VEIN; FEM-ANT TIB/POST TIB/DISTAL,14.7,Cardiovascular,Vasos periféricos
35571,BYPASS GFT W/VEIN; POP-TIB/-PERONEAL ART/DISTAL,14.7,Cardiovascular,Vasos periféricos
35582,IN-SITU VEIN BYPASS; AORTOFEMORAL-POP,12.5,Cardiovascular,Vasos periféricos
35583,IN-SITU VEIN BYPASS; FEMORAL-POP,11.8,Cardiovascular,Vasos periféricos
35585,IN-SITU VEIN BYPASS; FEM-ANT TIB/POST TIB/PERONL,12.5,Cardiovascular,Vasos periféricos
35587,IN-SITU VEIN BYPASS; POP-TIBIAL/PERONEAL,12.3,Cardiovascular,Vasos periféricos
35601,BYPASS GFT W/OTHER THAN VEIN; CAROTID,11.3,Cardiovascular,Vasos periféricos
35606,BYPASS GFT W/OTHER THAN VEIN; CAROTID-SUBCLAVIAN,11.3,Cardiovascular,Vasos periféricos
35612,BYPASS GFT W/OTHER THAN VEIN; SUBCLAVIAN-SUBCLAV,11.3,Cardiovascular,Vasos periféricos
35616,BYPASS GFT W/OTHER THAN VEIN; SUBCLAVIAN-AXILRY,11.3,Cardiovascular,Vasos periféricos
35621,BYPASS GFT W/OTHER THAN VEIN; AXILRY-FEMORAL,11.8,Cardiovascular,Vasos periféricos
35626,BYPASS GFT W/OTHER THAN VEIN; AORTOSUBCLAV/CAROT,12.1,Cardiovascular,Vasos periféricos
35631,BYPASS GFT NOT VEIN; AORTOCELIAC/AORTOMESENTERIC,12.5,Cardiovascular,Vasos periféricos
35636,BYPASS GFT W/OTHER THAN VEIN; SPLENORENAL,16.5,Cardiovascular,Vasos periféricos
35637,BYPASS GFT NOT VEIN; VERTEB-CAROTID TRANSPOSIT,11.8,Cardiovascular,Vasos periféricos
35638,BYPASS GFT NOT VEIN; VERTEB-SUBCLAV TRANSPOSIT,11.8,Cardiovascular,Vasos periféricos
35641,BYPASS GFT W/OTHER THAN VEIN; AORTOILIAC,12.7,Cardiovascular,Vasos periféricos
35642,BYPASS GFT W/OTHER THAN VEIN; CAROTID-VERTEBRAL,12.3,Cardiovascular,Vasos periféricos
35645,BYPASS GFT W/OTHER THAN VEIN; SUBCLAV-VERTEBRAL,12.3,Cardiovascular,Vasos periféricos
35646,BYPASS GFT W/OTHER THAN VEIN; AORTOFEM/BIFEM,16.2,Cardiovascular,Vasos periféricos
35650,BYPASS GFT W/OTHER THAN VEIN; AXILRY-AXILRY,12.3,Cardiovascular,Vasos periféricos
35651,BYPASS GFT W/OTHER THAN VEIN; AORTOFEMORAL-POP,14.1,Cardiovascular,Vasos periféricos
35654,BYPASS GFT W/OTHER THAN VEIN; AXILRY-FEM-FEM,17.2,Cardiovascular,Vasos periféricos
35656,BYPASS GFT W/OTHER THAN VEIN; FEMORAL-POP,12.3,Cardiovascular,Vasos periféricos
35661,BYPASS GFT W/OTHER THAN VEIN; FEMORAL-FEMORAL,11.8,Cardiovascular,Vasos periféricos
35663,BYPASS GFT W/OTHER THAN VEIN; ILIOILIAC,12.5,Cardiovascular,Vasos periféricos
35665,BYPASS GFT W/OTHER THAN VEIN; ILIOFEMORAL,12.3,Cardiovascular,Vasos periféricos
35666,BYPASS GFT NOT VEIN; FEM-ANT TIB/POST TIB/PERONL,12.3,Cardiovascular,Vasos periféricos
35671,BYPASS GFT W/OTHER THAN VEIN; POP-TIB/-PERONEAL,14.7,Cardiovascular,Vasos periféricos
35681,BYPASS GFT COMPOSITE,BR,Cardiovascular,Vasos periféricos
35701,EXPLOR W/WO LYSIS ART; CAROTID ART,5,Cardiovascular,Vasos periféricos
35721,EXPLOR W/WO LYSIS ART; FEMORAL ART,4.2,Cardiovascular,Vasos periféricos
35741,EXPLOR W/WO LYSIS ART; POP ART,4.2,Cardiovascular,Vasos periféricos
35761,EXPLOR W/WO LYSIS ART; OTHER VESSELS,4.4,Cardiovascular,Vasos periféricos
35800,EXPLOR POSTOP HEMORR THROMBOSIS/INFEC; NECK,4.9,Cardiovascular,Vasos periféricos
35820,EXPLOR POSTOP HEMORR THROMBOSIS/INFEC; CHEST,6.2,Cardiovascular,Vasos periféricos
35840,EXPLOR POSTOP HEMORR THROMBOSIS/INFEC; ABD,5.9,Cardiovascular,Vasos periféricos
35860,EXPLOR POSTOP HEMORR/THROMBOSIS/INFEC; EXTREM,4.9,Cardiovascular,Vasos periféricos
35870,REPR GFT-ENTERIC FISTULA,17.6,Cardiovascular,Vasos periféricos
35875,THROMBECTOMY &/OR REPR ART/VENOUS GFT,BR,Cardiovascular,Vasos periféricos
35900,EXC INFEC GFT,5.9,Cardiovascular,Vasos periféricos
35910,EXC INFEC GFT; W/REVASCULARIZATION,9.8,Cardiovascular,Vasos periféricos
36000,INTRO NEEDLE/INTRACATHETER VEIN,0.4,Cardiovascular,Vasos periféricos
36005,INJ PROC CONTRAST VENOGRAPHY,0.7,Cardiovascular,Vasos periféricos
36010,INTRO CATH SUPER/INFERIOR VENA CAVA,1.8,Cardiovascular,Vasos periféricos
36011,SELECT CATH PLCMT VENOUS SYST; 1ST ORDER BRANCH,2,Cardiovascular,Vasos periféricos
36012,SELECT CATH PLCMT VENOUS; 2ND ORDER/MORE SELECT,2.4,Cardiovascular,Vasos periféricos
36013,INTRO CATH RT HEART/MAIN PULM ART,2,Cardiovascular,Vasos periféricos
36014,SELECT CATH PLCMT LT/RT PULM ART,2.4,Cardiovascular,Vasos periféricos
36015,SELECT CATH PLCMT SEGMT/SUBSEGMENTAL PULM ART,2.7,Cardiovascular,Vasos periféricos
36100,INTRO NEEDLE/INTRACATH CAROTID/VERTEB ART,2.2,Cardiovascular,Vasos periféricos
36120,INTRO NEEDLE/INTRACATH; RETROGRADE BRACHIAL ART,2.2,Cardiovascular,Vasos periféricos
36140,INTRO NEEDLE/INTRACATHETER; EXTREM ART,1.4,Cardiovascular,Vasos periféricos
36145,INTRO NEEDLE/INTRACATH; AV SHUNT CREATED DIALYS,0.8,Cardiovascular,Vasos periféricos
36160,INTRO NEEDLE/INTRACATHETER AORTIC TRANSLUMBAR,2.5,Cardiovascular,Vasos periféricos
36200,INTRO CATH AORTA,2.2,Cardiovascular,Vasos periféricos
36215,SELECT CATH PLCMT ART SYST; EA 1ST ORDER THORAC,2.4,Cardiovascular,Vasos periféricos
36216,SELECT CATH PLCMT ART SYST; INIT 2ND ORDER THORA,2.9,Cardiovascular,Vasos periféricos
36217,SELECT CATH PLCMT ART SYST; INIT 3RD ORDER THORA,3.5,Cardiovascular,Vasos periféricos
36218,SELECT CATH PLCMT ART; ADD 2ND & 3RD & BEYOND,0.6,Cardiovascular,Vasos periféricos
36230,SELECT CATH PLCMT CORONARY ART SNGL/MX,3.3,Cardiovascular,Vasos periféricos
36245,SELECT CATH PLCMT ART SYST; EA 1ST ORDER ABD,2,Cardiovascular,Vasos periféricos
36246,SELECT CATH PLCMT ART SYST; INIT 2ND ORDER ABD,2.5,Cardiovascular,Vasos periféricos
36247,SELECT CATH PLCMT ART SYST; INIT 3RD ORDER ABD,2.9,Cardiovascular,Vasos periféricos
36248,SELECT CATH PLCMT ART; ADD 2ND & 3RD & BEYND ABD,0.5,Cardiovascular,Vasos periféricos
36260,INSRT IMPLNT INTRA-ART INFUSION PUMP,5.9,Cardiovascular,Vasos periféricos
36261,REVIS IMPLNT INTRA-ART INFUSION PUMP,2.9,Cardiovascular,Vasos periféricos
36262,REMOV IMPLNT INTRA-ART INFUSION PUMP,2.5,Cardiovascular,Vasos periféricos
36299,UNLISTED PROC VASCULAR INJ,BR,Cardiovascular,Vasos periféricos
36400,VENIPUNCT < 3 YR; FEM/JUGULAR/SAGITTAL SINUS,0.3,Cardiovascular,Vasos periféricos
36405,VENIPUNCTURE < 3 YR; SCLP VEIN,0.4,Cardiovascular,Vasos periféricos
36406,VENIPUNCTURE < 3 YR; OTHER VEIN,0.3,Cardiovascular,Vasos periféricos
36410,VENIPUNCT >3 YR W/MD SKILL (SEP PRO) NOT ROUTINE,0.2,Cardiovascular,Vasos periféricos
36415,ROUTINE VENIPUNCT/FINGER/HEEL STICK-COLLEC SPECM,0.1,Cardiovascular,Vasos periféricos
36420,VENIPUNCTURE CUTDOWN; UNDER AGE 1 YR,0.6,Cardiovascular,Vasos periféricos
36425,VENIPUNCTURE CUTDOWN; AGE 1/OVER,0.4,Cardiovascular,Vasos periféricos
36430,TRANSFUSION BLD/BLD COMPONENTS,0.4,Cardiovascular,Vasos periféricos
36440,PUSH TRANSFUSION BLD 2 YR/UNDER,0.5,Cardiovascular,Vasos periféricos
36450,EXCHG TRANSFUSION BLD; NB,2.5,Cardiovascular,Vasos periféricos
36455,EXCHG TRANSFUSION BLD; OTHER THAN NB,2.5,Cardiovascular,Vasos periféricos
36460,TRANSFUSION INTRAUTERINE FETAL,4.9,Cardiovascular,Vasos periféricos
36468,SNGL/MX INJ SCLEROSING-SPIDER VEINS; LIMB/TRUNK,RNE,Cardiovascular,Vasos periféricos
36469,SNGL/MX INJ SCLEROSING SOLUT-SPIDER VEINS; FACE,RNE,Cardiovascular,Vasos periféricos
36470,INJ SCLEROSING SOLUTION; SNGL VEIN,0.4,Cardiovascular,Vasos periféricos
36471,INJ SCLEROSING SOLUTION; MX VEINS SAME LEG,0.7,Cardiovascular,Vasos periféricos
36481,PERCUT PORTAL VEIN CATH BY ANY METHD,BR,Cardiovascular,Vasos periféricos
36488,PLCMT CENTRAL VENOUS CATH; PERCUT 2 YR/UNDER,1,Cardiovascular,Vasos periféricos
36489,PLCMT CENTRAL VENOUS CATH; PERCUT OVER AGE 2,1,Cardiovascular,Vasos periféricos
36490,PLCMT CENTRAL VENOUS CATH; CUTDOWN 2 YR/UNDER,2.6,Cardiovascular,Vasos periféricos
36491,PLCMT CENTRAL VENOUS CATH; CUTDOWN > 2 YR,2.2,Cardiovascular,Vasos periféricos
36493,REPOSIT PREV PLACED CENT VENOUS CATH W/FLUORO,0.3,Cardiovascular,Vasos periféricos
36500,VENOUS CATH SELECT ORGAN BLD SAMPL,1.8,Cardiovascular,Vasos periféricos
36510,CATH UMBILICAL VEIN DX/THERAP NB,0.7,Cardiovascular,Vasos periféricos
36520,THERAP APHERESIS,1.5,Cardiovascular,Vasos periféricos
36522,PHOTOPHERESIS EXTRACORPOREAL,BR,Cardiovascular,Vasos periféricos
36530,INSRT IMPLNT IV INFUSION PUMP,4,Cardiovascular,Vasos periféricos
36531,REVIS IMPLNT IV INFUSION PUMP,3.4,Cardiovascular,Vasos periféricos
36532,REMOV IMPLNT IV INFUSION PUMP,2.3,Cardiovascular,Vasos periféricos
36533,INSRT IMPLNT VENOUS ACCES PORT W/WO RESERVOIR,4,Cardiovascular,Vasos periféricos
36534,REVIS IMPLNT VENOUS ACCES PORT &/OR RESERVOIR,3.4,Cardiovascular,Vasos periféricos
36535,REMOV IMPLNT VENOUS ACCES PORT &/OR RESERVOIR,2.3,Cardiovascular,Vasos periféricos
36600,ART PUNCT WITHDRAWAL BLD DX,0.3,Cardiovascular,Vasos periféricos
36620,ART CATH/CANNULAT-SAMPL MONITOR (SEP PRO); PERQ,0.8,Cardiovascular,Vasos periféricos
36625,ART CATH/CANNULAT-SAMPL/MONITOR (SEP PRO); CUTDN,1,Cardiovascular,Vasos periféricos
36640,ART CATH PROLONGED INFUSION THERAP CUTDOWN,1.5,Cardiovascular,Vasos periféricos
36660,CATH UMBILICAL-ART-NB-DX/THERAP,1,Cardiovascular,Vasos periféricos
36680,PLCMT NEEDLE INTRAOSSEOUS INFUSION,BR,Cardiovascular,Vasos periféricos
36800,INSRT CANNULA HEMODIALYSIS/OTHER; VEIN-VEIN,1.5,Cardiovascular,Vasos periféricos
36810,INSRT CANNULA HEMODIALYSIS/OTHER; AV-EXT,4.6,Cardiovascular,Vasos periféricos
36815,INSRT CANNULA HEMODIALYSIS; AV-EXT REVIS/CLO,2.7,Cardiovascular,Vasos periféricos
36820,INSRT CANNULA HEMODIALYSIS/OTHER; AV-INT,4.9,Cardiovascular,Vasos periféricos
36821,AV ANASTOM DIRECT ANY SITE,6.2,Cardiovascular,Vasos periféricos
36822,INSRT CANNULA PROLONG EXTRACORPOREAL CIRCULATION,4.4,Cardiovascular,Vasos periféricos
36825,CREATION AV FISTULA; AUTOGEN GFT,7.8,Cardiovascular,Vasos periféricos
36830,CREATION AV FISTULA; NONAUTOGEN GFT,8.3,Cardiovascular,Vasos periféricos
36832,REVIS-AV FIST W/WO THROMBECT AUTOGEN/NONAUTOGEN,RNE,Cardiovascular,Vasos periféricos
36835,INSRT THOMAS SHUNT,10,Cardiovascular,Vasos periféricos
36840,INSRT MANDRIL,3.3,Cardiovascular,Vasos periféricos
36845,ANASTOM MANDRIL,6.7,Cardiovascular,Vasos periféricos
36860,CANNULA DECLOTTING; WO BALLOON CATH,1.2,Cardiovascular,Vasos periféricos
36861,CANNULA DECLOTTING; W/BALLOON CATH,1,Cardiovascular,Vasos periféricos
37140,ANASTOM; PORTOCAVAL,15.2,Cardiovascular,Vasos periféricos
37145,ANASTOM; RENOPORTAL,15.2,Cardiovascular,Vasos periféricos
37160,ANASTOM; CAVAL-MESENTERIC,15.2,Cardiovascular,Vasos periféricos
