codigo,cirugia,rvu,especialidad,grupo
27170,BONE GFT FEM HEAD/NECK/INTER-SUBTROCH AREA,13,Ortopedia,Cadera
27175,TX SLIPPED FEMORAL EPIPHYSIS; BY TRACT WO REDUCT,6.9,Ortopedia,Cadera
27176,TX SLIPPED FEMORAL EPIPHYSIS; BY SNGL/MX PINNING,9.8,Ortopedia,Cadera
27177,OP TX SLIP'D FEM EPIPHYSIS; SNGL/MX PIN/BONE GFT,11.3,Ortopedia,Cadera
27178,OP TX SLIP'D FEM EPIPHYSIS; CLO MANIP W/PINNING,11.8,Ortopedia,Cadera
27179,OP TX SLIP'D FEM EPIPHYSIS; OSTEOPLASTY FEM NECK,10.5,Ortopedia,Cadera
27181,OP TX SLIP'D FEM EPIPHYSIS; OSTEOTOMY & INT FIXA,11.8,Ortopedia,Cadera
27185,EPIPHYSEAL ARREST-EPIPHYSIODESIS/STAPL GRT TROCH,5.3,Ortopedia,Cadera
27187,PROPHYLACTIC TX FEMORAL NECK & PROX FEMUR,10.8,Ortopedia,Cadera
27193,CLO TX PELVIC RING FX/DISLOC/DIASTASIS; WO MANIP,2.2,Ortopedia,Cadera
27194,CLO TX PELVIC RING FX/DISLOC; W/MANIP W/ANES,3.9,Ortopedia,Cadera
27200,CLO TX COCCYGEAL FX,0.8,Ortopedia,Cadera
27202,OP TX COCCYGEAL FX,1.8,Ortopedia,Cadera
27215,OP TX ILIAC SPINE/WING FX W/INT FIXA,9,Ortopedia,Cadera
27216,PERCUT SKELETAL FIX POST PELVIC RING FX/DISLOC,4.1,Ortopedia,Cadera
27217,OP TX ANT RING FX &/OR DISLOC W/INT FIXA,9.4,Ortopedia,Cadera
27218,OP TX POST RING FX &/OR DISLOC W/INT FIXA,10.3,Ortopedia,Cadera
27220,CLO TX ACETABULUM FX; WO MANIP,2.5,Ortopedia,Cadera
27222,CLO TX ACETAB FX; W/MANIP W/WO SKELETAL TRACT,5.3,Ortopedia,Cadera
27226,OP TX POST/ANT ACETABULAR WALL FX W/INT FIXA,8.1,Ortopedia,Cadera
27227,OP TX ACETAB FX INVOLV ANT/POST COLUMN W/INT FIX,10.6,Ortopedia,Cadera
27228,OP TX ACETAB FX INCL T-FX; W/INT FIXA,18.6,Ortopedia,Cadera
27230,CLO TX FEMORAL FX PROX END NECK; WO MANIP,2.6,Ortopedia,Cadera
27232,CLO TX FEM FX PROX END NECK; W/MANIP W/WO TRACT,5.4,Ortopedia,Cadera
27235,PERCUT SKELET FIX FEM FX PROX END NECK-DISPLACED,10.3,Ortopedia,Cadera
27236,OP TX FEM FX PROX END NECK INT FIX/PROSTH REPLAC,10.8,Ortopedia,Cadera
27238,CLO TX INTER-/PER-/SUBTROCH FEM FX; WO MANIP,2.9,Ortopedia,Cadera
27240,CLO TX INTER/PER/SUB-TROCHANTER FEM FX; W/MANIP,6.3,Ortopedia,Cadera
27244,OP TX INTERTROCH FEM FX; W/INPLNT W/WO CERCLAGE,10.8,Ortopedia,Cadera
27245,OP TX INTERTROCH FEM FX; W/IMPLNT W/WO SCREWS,11.1,Ortopedia,Cadera
27246,CLO TX GREATER TROCH FX WO MANIP,1.5,Ortopedia,Cadera
27248,OP TX GREATER TROCH FX W/WO INT/EXT FIXA,4.7,Ortopedia,Cadera
27250,CLO TX HIP DISLOC TRAUMATIC; WO ANES,2.5,Ortopedia,Cadera
27252,CLO TX HIP DISLOC TRAUMATIC; REQUIRING ANES,3.2,Ortopedia,Cadera
27253,OP TX HIP DISLOC TRAUMATIC WO INT FIXA,7.8,Ortopedia,Cadera
27254,OP TX HIP DISLOC TRAUMA W/ACETAB & FEM HEAD FX,9.8,Ortopedia,Cadera
27256,TX SPONTAN HIP DISLOC-ABDUCTION; WO ANES/MANIP,4.5,Ortopedia,Cadera
27257,TX SPONTAN HIP DISLOC-ABDUCT; W/MANIP REQ ANES,4.9,Ortopedia,Cadera
27258,OP TX SPONTAN HIP DISLOC REPLAC FEM HEAD ACETAB,9.2,Ortopedia,Cadera
27259,OP TX SPONTAN HIP DISLOC; W/FEM SHAFT SHORTENING,10.8,Ortopedia,Cadera
27265,CLO TX POST HIP ARTHROPLASTY DISLOC; WO ANES,2.5,Ortopedia,Cadera
27266,CLO TX HIP ARTHROPLSTY DISLOC; W/REGION/GEN ANES,2.9,Ortopedia,Cadera
27275,MANIP HIP JT REQUIRING GEN ANES,2.1,Ortopedia,Cadera
27280,ARTHRODESIS SACROILIAC JT,9.3,Ortopedia,Cadera
27282,ARTHRODESIS SYMPHYSIS PUBIS,8.8,Ortopedia,Cadera
27284,ARTHRODESIS HIP JT,12.3,Ortopedia,Cadera
27286,ARTHRODESIS HIP JT; W/SUBTROCH OSTEOTOMY,12.7,Ortopedia,Cadera
27290,INTERPELVIABDOMINAL AMPUTA,17.6,Ortopedia,Cadera
27295,DIASART HIP,14.7,Ortopedia,Cadera
27299,UNLISTED PROC PELVIS/HIP JT,BR,Ortopedia,Cadera
27301,I&D DEEP ABSCESS INFEC BURSA/HEMATOMA THIGH/KNEE,1.6,Ortopedia,Cadera
27303,INCS DEEP W/OP BONE CORTEX/FEMUR/KNEE,3.4,Ortopedia,Cadera
27305,FASCIOTOMY ILIOTIBIAL OP,3.3,Ortopedia,Cadera
27306,TENOTOMY SUBQ CLO ADDUCTOR (SEPART PROC); SNGL,2,Ortopedia,Cadera
27307,TENOTOMY SUBQ CLO ADDUCTOR (SEPART PROC); MX,2.9,Ortopedia,Cadera
27310,ARTHROTOMY KNEE-INFEC W/EXPLOR/DRAIN/REMOV F B,5.9,Ortopedia,Cadera
27315,NEURECTOMY HAMSTRING MUSCL,4.9,Ortopedia,Cadera
27320,NEURECTOMY POP,4.9,Ortopedia,Cadera
27323,BX SOFT TISS THIGH/KNEE AREA; SUPERF,0.6,Ortopedia,Cadera
27324,BX SOFT TISS THIGH/KNEE AREA; DEEP,2.5,Ortopedia,Cadera
27327,EXC TUMOR THIGH/KNEE AREA; SUBQ,1.2,Ortopedia,Cadera
27328,EXC TUMOR THIGH/KNEE; DEEP/SUBFASCIAL/IM,3.2,Ortopedia,Cadera
27329,RADICAL RESECT TUMOR SOFT TISS THIGH/KNEE AREA,15.2,Ortopedia,Cadera
27330,ARTHROTOMY KNEE; SYNOVIAL BX ONLY,5.4,Ortopedia,Cadera
27331,ARTHROTOMY KNEE; W/JT EXPLOR W/WO BX/REMOV F B,6.2,Ortopedia,Cadera
27332,ARTHROTOMY KNEE SEMILUNAR; MEDIA/LATERAL,7.4,Ortopedia,Cadera
27333,ARTHROTOMY KNEE SEMILUNAR; MEDIAL & LATERAL,10.8,Ortopedia,Cadera
27334,ARTHROTOMY KNEE SYNOVECTOMY; ANT/POST,7.8,Ortopedia,Cadera
27335,ARTHROTOMY KNEE SYNOVEC; ANT & POST INCL POP,9,Ortopedia,Cadera
27340,EXC PREPATELLAR BURSA,2.9,Ortopedia,Cadera
27345,EXC SYNOVIAL CYST POP SPACE,4.4,Ortopedia,Cadera
27350,PATELLECTOMY/HEMIPATELLECTOMY,5.7,Ortopedia,Cadera
27355,EXC/CURET BONE CYST/BEN TUMOR FEMUR,5.4,Ortopedia,Cadera
27356,EXC/CURET BONE CYST/BEN TUMOR FEMUR; W/ALLOGFT,6.4,Ortopedia,Cadera
27357,EXC/CURET BONE CYST/BEN TUMOR FEMUR; W/AUTOGFT,7.4,Ortopedia,Cadera
27358,EXC/CURET BONE CYST/BEN TUMOR W/INT FIXA,8.3,Ortopedia,Cadera
27360,PART EXC BONE FEMUR PROX TIBIA &/OR FIBULA,4.9,Ortopedia,Cadera
27365,RADICAL RESECT TUMOR FEMUR/KNEE BONE,8.8,Ortopedia,Cadera
27370,INJ PROC KNEE ARTHROGRAPHY,0.4,Ortopedia,Cadera
27372,REMOV F B DEEP THIGH REGION/KNEE AREA,2.5,Ortopedia,Cadera
27380,SUTURE INFRAPATELLAR TENDON; PRIMARY,6,Ortopedia,Cadera
27381,SUTURE INFRAPATELLAR TENDON; 2ND RECON INCL GFT,6.9,Ortopedia,Cadera
27385,SUTURE QUADRICEPS/HAMSTRING MUSCL RUPT; PRIMARY,6.4,Ortopedia,Cadera
27386,SUTURE QUADRICEPS MUSCL RUPT; 2ND RECON INCL GFT,7.8,Ortopedia,Cadera
27390,TENOTOMY OP HAMSTRING KNEE TO HIP; SNGL,3.3,Ortopedia,Cadera
27391,TENOTOMY OP HAMSTRING KNEE TO HIP; MX 1 LEG,3.9,Ortopedia,Cadera
27392,TENOTOMY OP HAMSTRING KNEE TO HIP; MX BILAT,5.9,Ortopedia,Cadera
27393,LENGTHENING HAMSTRING TENDON; SNGL,4,Ortopedia,Cadera
27394,LENGTHENING HAMSTRING TENDON; MX 1 LEG,5.3,Ortopedia,Cadera
27395,LENGTHENING HAMSTRING TENDON; MX BILAT,6.9,Ortopedia,Cadera
27396,TRANSPL HAMSTRING TENDON TO PATELLA; SNGL,5.9,Ortopedia,Cadera
27397,TRANSPL HAMSTRING TENDON TO PATELLA; MX,6.9,Ortopedia,Cadera
27400,TENDON/MUSCL TRANSF HAMSTRINGS TO FEMUR,5.9,Ortopedia,Cadera
27403,ARTHROTOMY W/OP MENISCUS REPR,7.8,Ortopedia,Cadera
27405,REPR PRIM TORN LIGAMNT/CAPSULE KNEE; COLLATERAL,7.7,Ortopedia,Cadera
27407,REPR PRIM TORN LIGAMNT/CAPSULE KNEE; CRUCIATE,8.8,Ortopedia,Cadera
27409,REPR PRIM TORN LIGAM KNEE; COLLATERAL & CRUCIATE,12,Ortopedia,Cadera
27418,ANT TIB TUBERCLEPLASTY CHRONDROMALACIA PATELLA,9.8,Ortopedia,Cadera
27420,RECON RECURRENT DISLOC PATELLA,7.6,Ortopedia,Cadera
27422,RECON RECURRENT DISLOC PATELLA; W/EXTENS REALIGN,10,Ortopedia,Cadera
27424,RECON RECURRENT DISLOC PATELLA; W/PATELLECTOMY,10,Ortopedia,Cadera
27425,LAT RETINACULAR RELEASE,7.8,Ortopedia,Cadera
27427,LIGAMNT RECON KNEE; EXTRA-ARTICULAR,11.8,Ortopedia,Cadera
27428,LIGAMNT RECON KNEE; INTRA-ARTICULAR,13.9,Ortopedia,Cadera
27429,LIGAMNT RECON KNEE; INTRA & EXTRA-ARTICULAR,13.7,Ortopedia,Cadera
27430,QUADRICEPSPLASTY,6.9,Ortopedia,Cadera
27435,CAPSULOTOMY KNEE POST CAPSULAR RELEASE,5.9,Ortopedia,Cadera
27437,ARTHROPLASTY PATELLA; WO PROSTH,6.9,Ortopedia,Cadera
27438,ARTHROPLASTY PATELLA; W/PROSTH,7.8,Ortopedia,Cadera
27440,ARTHROPLASTY KNEE TIBIAL PLATEAU,8.3,Ortopedia,Cadera
27441,ARTHROPLASTY KNEE TIB PLATEAU; W/DEBRID/SYNOVECT,9.8,Ortopedia,Cadera
27442,ARTHROPLASTY KNEE FEMORAL CONDYLES/TIB PLATEAUS,8.8,Ortopedia,Cadera
27443,ARTHROPLASTY KNEE FEM CONDYLES; W/DEBRID/SYNOVEC,10.8,Ortopedia,Cadera
27445,ARTHROPLASTY KNEE CONSTRAINED PROSTH,14.7,Ortopedia,Cadera
27446,ARTHROPLASTY KNEE CONDYLE & PLATEAU; MEDIAL/LAT,12.7,Ortopedia,Cadera
27447,ARTHROPLASTY KNEE CONDYLE & PLATEAU; MED & LAT,17.3,Ortopedia,Cadera
27448,OSTEOTOMY FEMUR SHAFT/SUPRACONDYLAR; WO FIXA,8.7,Ortopedia,Cadera
27450,OSTEOTOMY FEMUR SHAFT/SUPRACONDYLAR; W/FIXA,9.3,Ortopedia,Cadera
27454,OSTEOTOMY MX FEM SHAFT W/REALIGN INTRAMEDUL ROD,9.8,Ortopedia,Cadera
27455,OSTEOTOMY PROX TIBIA; BEFORE EPIPHYSEAL CLO,8,Ortopedia,Cadera
27457,OSTEOTOMY PROX TIBIA; AFTER EPIPHYSEAL CLO,9.3,Ortopedia,Cadera
27465,OSTEOPLASTY FEMUR; SHORTENING,13.5,Ortopedia,Cadera
27466,OSTEOPLASTY FEMUR; LENGTHENING,17.5,Ortopedia,Cadera
27468,OSTEOPLASTY FEMUR; COMBO LENGTHEN & SHORTEN,20,Ortopedia,Cadera
27470,REPR NON-MALUNION FEMUR DISTAL; WO GFT,13.5,Ortopedia,Cadera
27472,REPR NON-/MALUNION FEMUR; W/ILIAC/AUTOGEN GFT,15.5,Ortopedia,Cadera
27475,EPIPHYSEAL ARREST BY STAPLING; DISTAL FEMUR,9.3,Ortopedia,Cadera
27477,EPIPHYSEAL ARREST BY STAPLING; TIBIA & FIBULA,10.5,Ortopedia,Cadera
27479,EPIPHYSEAL ARREST; COMBO DIST FEMUR PROX TIB/FIB,13.5,Ortopedia,Cadera
27485,ARREST HEMIEPIPHYSEAL DISTAL FEMUR/PROX LEG,7.3,Ortopedia,Cadera
27486,REVIS TOT KNEE ARTHROPL W/WO ALLOGFT; 1 COMPON,13.2,Ortopedia,Cadera
27487,REVIS TOT KNEE ARTHROPL W/WO ALLOGFT; ALL COMPON,21.6,Ortopedia,Cadera
27488,"REMOV KNEE PROSTH INCL ""TOT KNEE""",11.8,Ortopedia,Cadera
27495,PROPHYLACTIC TX W/WO METHYLMETHACRYLATE FEMUR,8.3,Ortopedia,Cadera
27496,DECOMP FASCIOTOMY THIGH &/OR KNEE 1 COMPART,3.3,Ortopedia,Cadera
27497,DECOMP FASCIOT THIGH/KNEE 1 COMPART; W/DEBRID,4.2,Ortopedia,Cadera
27498,DECOMP FASCIOTOMY THIGH &/OR KNEE MX COMPART,4.2,Ortopedia,Cadera
27499,DECOMP FASCIOT THIGH/KNEE MX COMPART; W/DEBRID,5.5,Ortopedia,Cadera
27500,CLO TX FEMORAL SHAFT FX WO MANIP,3.4,Ortopedia,Cadera
27501,CLO TX SUPRA-/TRANSCONDYLAR FEMORAL FX WO MANIP,4.2,Ortopedia,Cadera
27502,CLO TX FEMORAL SHAFT FX W/MANIP W/WO TRACTION,4.9,Ortopedia,Cadera
27503,CLO TX SUPRA/TRANSCONDYLAR FEM FX; W/MANIP,5.9,Ortopedia,Cadera
27506,OP TX FEM SHAFT FX W/WO FIXA W/IMPLNT W/WO SCREW,12.5,Ortopedia,Cadera
27507,OP TX FEM SHAFT FX W/PLATE/SCREWS W/WO CERCLAGE,10.3,Ortopedia,Cadera
27508,CLO TX FEM FX DIST END MED/LAT CONYLE WO MANIP,2.7,Ortopedia,Cadera
27509,PERCUT SKELET FIX SUPRA/TRANSCONDYL FEM FX,6,Ortopedia,Cadera
27510,CLO TX FEM FX DIST END MED/LAT CONDYLE W/MANIP,4.2,Ortopedia,Cadera
27511,OP TX FEM SUPRACONDYLAR FX WO INTERCONDYL EXTEN,10.3,Ortopedia,Cadera
27513,OP TX FEM SUPRACONDYLAR FX W/INTERCONDYLAR EXTEN,11.8,Ortopedia,Cadera
27514,OP TX FEM FX DIST END MED/LAT CONDYLE W/WO FIXA,10.5,Ortopedia,Cadera
27516,CLO TX DIST FEMORAL EPIPHYSEAL SEPART; WO MANIP,2.5,Ortopedia,Cadera
27517,CLO TX FEM EPIPHYSEAL SEPART; W/MANIP W/WO TRACT,4.7,Ortopedia,Cadera
27519,OP TX DIST FEMORAL EPIPHYSEAL SEPART W/WO FIXA,10,Ortopedia,Cadera
27520,CLO TX PATELLAR FX WO MANIP,1.5,Ortopedia,Cadera
27524,OP TX PATELLAR FX W/FIX PART/COMPLT PATELLECTOMY,7.6,Ortopedia,Cadera
27530,CLO TX TIBIAL FX PROX; WO MANIP,2.3,Ortopedia,Cadera
27532,CLO TX TIB FX PROX; W/WO MANIP W/SKELETAL TRACT,3.3,Ortopedia,Cadera
27535,OP TX TIB FX PROX; UNICONDYLAR W/WO INT/EXT FIXA,9.3,Ortopedia,Cadera
27536,OP TX TIBIAL FX PROX; BICONDYLAR W/WO INT FIXA,9.3,Ortopedia,Cadera
27538,CLO TX INTERCOND SPINE/TUBEROS FX KNEE W/WO MANI,2.6,Ortopedia,Cadera
27540,OP TX INTERCOND SPINE/TUBEROS FX KNEE W/WO FIXA,9.3,Ortopedia,Cadera
27550,CLO TX KNEE DISLOC; WO ANES,1.5,Ortopedia,Cadera
27552,CLO TX KNEE DISLOC; REQUIRING ANES,2,Ortopedia,Cadera
27556,OP TX KNEE DISLOC W/WO FIX; WO PRIM LIGAMNT REPR,8.8,Ortopedia,Cadera
27557,OP TX KNEE DISLOC W/WO FIX; W/PRIM LIGAMNT REPR,9.8,Ortopedia,Cadera
27558,OP TX KNEE DISLOC; W/PRIM LIGAMNT REPR W/AUGMEN,14.1,Ortopedia,Cadera
27560,CLO TX PATELLAR DISLOC; WO ANES,1.5,Ortopedia,Cadera
27562,CLO TX PATELLAR DISLOC; REQUIRING ANES,1.7,Ortopedia,Cadera
27566,OP TX PATELLAR DISLOC W/WO PART/TOT PATELLECTOMY,8,Ortopedia,Cadera
27570,MANIP KNEE JT UNDER GEN ANES,1.7,Ortopedia,Cadera
27580,FUSION KNEE ANY TECH,9.8,Ortopedia,Cadera
27590,AMPUTA THIGH THRU FEMUR ANY LEVEL,8.7,Ortopedia,Cadera
27591,AMPUTA THIGH THRU FEMUR; IMMED FIT INCL 1ST CAST,7.4,Ortopedia,Cadera
27592,AMPUTA THIGH THRU FEMUR ANY LEVEL; OP CIRCULAR,8.8,Ortopedia,Cadera
27594,AMPUTA THIGH FEMUR; SECNDRY CLO/SCAR REVIS,2.9,Ortopedia,Cadera
27596,AMPUTA THIGH THRU FEMUR ANY LEVEL; RE-AMPUTA,7.8,Ortopedia,Cadera
27598,DIASART AT KNEE,8.3,Ortopedia,Cadera
27599,UNLISTED PROC FEMUR/KNEE,BR,Ortopedia,Cadera
27600,DECOMP FASCIOTOMY LEG; ANT &/OR LAT COMPART ONLY,2.9,Ortopedia,Cadera
27601,DECOMP FASCIOTOMY LEG; POST COMPART ONLY,3.1,Ortopedia,Cadera
27602,DECOMP FASCIOT LEG; ANT &/ LAT & POST COMPART,4.2,Ortopedia,Cadera
27603,I&D LEG/ANK; DEEP ABSCESS/HEMATOMA,2.4,Ortopedia,Cadera
27604,I&D LEG/ANK; INFEC BURSA,0.9,Ortopedia,Cadera
27605,TENOTOMY ACHILLES SUBQ (SEPART PROC); LOCAL ANES,1.3,Ortopedia,Cadera
27606,TENOTOMY ACHILLES SUBQ (SEPART PROC); GEN ANES,2,Ortopedia,Cadera
27607,INCS DEEP W/OP BONE CORTEX LEG/ANK,3.8,Ortopedia,Cadera
27610,ARTHROTOMY ANK-INFEC-W/EXPLOR/DRAIN/REMOV F B,5,Ortopedia,Cadera
27612,ARTHROTOMY ANK W/WO ACHILLES TENDON LENGTHENING,4.9,Ortopedia,Cadera
27613,BX SOFT TISS LEG/ANK AREA; SUPERF,1.2,Ortopedia,Cadera
27614,BX SOFT TISS LEG/ANK AREA; DEEP,2.2,Ortopedia,Cadera
27615,RADICAL RESECT TUMOR SOFT TISS LEG/ANK AREA,11,Ortopedia,Cadera
27618,EXC TUMOR LEG/ANK AREA; SUBQ,2.1,Ortopedia,Cadera
27619,EXC TUMOR LEG/ANK AREA; DEEP/SUBFASCIAL/IM,3.3,Ortopedia,Cadera
27620,ARTHROTOMY ANK W/JT EXPLOR W/WO BX-REMOV F B,5.3,Ortopedia,Cadera
27625,ARTHROTOMY ANK SYNOVECTOMY,6.9,Ortopedia,Cadera
27626,ARTHROTOMY ANK SYNOVECTOMY; INCL TENOSYNOVECTOMY,6.9,Ortopedia,Cadera
27630,EXC LES TENDON SHEATH/CAPSULE LEG &/OR ANK,2.3,Ortopedia,Cadera
27635,EXC/CURET BONE CYST/BEN TUMOR TIBIA/FIBULA,5.5,Ortopedia,Cadera
27637,EXC/CURET BONE CYST/BEN TUMOR TIB/FIB; W/AUTOGFT,7.4,Ortopedia,Cadera
27638,EXC/CURET BONE CYST/BEN TUMOR TIB/FIB; W/ALLOGFT,6.9,Ortopedia,Cadera
27640,PART EXC BONE; TIBIA,6.6,Ortopedia,Cadera
27641,PART EXC BONE; FIBULA,5.9,Ortopedia,Cadera
27645,RESECT TUMOR RADICAL; TIBIA,7.8,Ortopedia,Cadera
27646,RESECT TUMOR RADICAL; FIBULA,6.9,Ortopedia,Cadera
27647,RESECT TUMOR RADICAL; TALUS/CALCAN,7.4,Ortopedia,Cadera
27648,INJ PROC ANK ARTHROGRAPHY,0.6,Ortopedia,Cadera
27650,REPR PRIM OP/PERCUT RUPT ACHILLES TENDON,5.7,Ortopedia,Cadera
27652,REPR PRIM OP/PERCUT RUPT ACHILLES TENDON; W/GFT,6.4,Ortopedia,Cadera
27654,REPR SECNDRY RUPT ACHILLES TENDON W/WO GFT,6.9,Ortopedia,Cadera
27656,REPR FASCIAL DEFECT LEG,2.9,Ortopedia,Cadera
27658,REPR/SUTURE FLEXOR TENDON LEG; PRIM WO GFT 1 EA,4.2,Ortopedia,Cadera
27659,REPR/SUTURE FLEXOR TENDON LEG; 2ND W/WO GFT 1 EA,5.3,Ortopedia,Cadera
27664,REPR/SUTURE EXTENSOR TENDON LEG; PRIM WO GFT 1,2.5,Ortopedia,Cadera
27665,REPR/SUTURE EXTENSOR TENDON LEG; 2ND W/WO GFT 1,3.4,Ortopedia,Cadera
27675,REPR DISLOC PERONEAL TENDONS; WO FIB OSTEOTOMY,2.9,Ortopedia,Cadera
27676,REPR DISLOC PERONEAL TENDONS; W/FIB OSTEOTOMY,3.4,Ortopedia,Cadera
27680,TENOLYSIS INCL TIBIA FIBULA & ANK FLEXOR; SNGL,3.3,Ortopedia,Cadera
27681,TENOLYSIS INCL TIB/FIB & ANK FLEXOR; MX EA,4,Ortopedia,Cadera
27685,LENGTHEN/SHORTEN TENDON LEG/ANK; 1 (SEPART PROC),3.9,Ortopedia,Cadera
27686,LENGTHEN/SHORTEN TENDON LEG/ANK; MX EA,5.3,Ortopedia,Cadera
27687,GASTROCNEMIUS RECESSION,4.7,Ortopedia,Cadera
