codigo,cirugia,rvu,especialidad,grupo
20820,REPLANTATION DIGIT (INCL MCP JT); INCOMP AMPUTA,BR,Ortopedia,Ijertos e implantes
20822,REPLANTATION DIGIT (DISTAL TIP); COMPLT AMPUTA,BR,Ortopedia,Ijertos e implantes
20823,REPLANTATION DIGIT (DISTAL TIP); INCOMPLT AMPUTA,BR,Ortopedia,Ijertos e implantes
20824,REPLANTATION THUMB (CM JT-MP JT); COMPLT AMPUTA,BR,Ortopedia,Ijertos e implantes
20826,REPLANTATION THUMB (CM JT-MP JT); INCOMPLT AMPUT,BR,Ortopedia,Ijertos e implantes
20827,REPLANTATION THUMB (DISTAL TIP); COMPLT AMPUTA,BR,Ortopedia,Ijertos e implantes
20828,REPLANTATION THUMB (DISTAL TIP); INCOMPLT AMPUTA,BR,Ortopedia,Ijertos e implantes
20832,REPLANTATION LEG; COMPLT AMPUTA,BR,Ortopedia,Ijertos e implantes
20834,REPLANTATION LEG; INCOMPL AMPUTA,BR,Ortopedia,Ijertos e implantes
20838,REPLANTATION FT; COMPLT AMPUTA,BR,Ortopedia,Ijertos e implantes
20840,REPLANTATION FT; INCOMPL AMPUTA,BR,Ortopedia,Ijertos e implantes
20900,BONE GFT ANY DONOR AREA; MINOR/SM,2.2,Ortopedia,Ijertos e implantes
20902,BONE GFT ANY DONOR AREA; MAJOR/LARGE,4.2,Ortopedia,Ijertos e implantes
20910,CARTILAGE GFT; COSTOCHONDRAL,3.2,Ortopedia,Ijertos e implantes
20912,CARTILAGE GFT; NASAL SEPTUM,2.9,Ortopedia,Ijertos e implantes
20920,FASCIA LATA GFT; BY STRIPPER,2,Ortopedia,Ijertos e implantes
20922,FASCIA LATA GFT; INCS & AREA EXPOSURE COMPLX,2.7,Ortopedia,Ijertos e implantes
20924,TENDON GFT FROM A DISTANCE,2,Ortopedia,Ijertos e implantes
20926,TISS GFT OTHER,2,Ortopedia,Ijertos e implantes
20950,MONITOR INTERSTITIAL PRESS-DETECT MUSCL COMPARTM,0.5,Ortopedia,Ijertos e implantes
20955,BONE GFT W/MICROVASCULAR ANASTOM; FIBULA,14.7,Ortopedia,Ijertos e implantes
20960,BONE GFT W/MICROVASCULAR ANASTOM; RIB,14.7,Ortopedia,Ijertos e implantes
20962,BONE GFT W/MICROVASC ANASTOM; OTHER BONE GFT,17.2,Ortopedia,Ijertos e implantes
20969,FREE OSTEOCUT FLAP; NOT ILIAC CREST/RIB/METATARS,19.6,Ortopedia,Ijertos e implantes
20970,FREE OSTEOCUT FLAP W/MICROVASC ANASTOM; ILIAC,19.6,Ortopedia,Ijertos e implantes
20971,FREE OSTEOCUT FLAP W/MICROVASCULAR ANASTOM; RIB,19.6,Ortopedia,Ijertos e implantes
20972,FREE OSTEOCUT FLAP W/MICROVASC ANASTOM; METATARS,19.6,Ortopedia,Ijertos e implantes
20973,FREE OSTEOCUT FLAP W/MICROVASC ANASTOM; GRT TOE,20.9,Ortopedia,Ijertos e implantes
20974,ELEC STIM TO AID BONE HEALING; NONINVASIVE,2.5,Ortopedia,Ijertos e implantes
20975,ELEC STIM TO AID BONE HEALING; INVASIVE,3.4,Ortopedia,Ijertos e implantes
20999,UNLISTED PROC MS SYST GEN,BR,Ortopedia,Ijertos e implantes
