codigo,cirugia,rvu,especialidad,grupo
28430,CLO TX TALUS FX; WO MANIP,1.2,Ortopedia,Pie
28435,CLO TX TALUS FX; W/MANIP,2.7,Ortopedia,Pie
28436,PERCUT SKELETAL FIXA TALUS FX W/MANIP,2.9,Ortopedia,Pie
28445,OP TX TALUS FX W/WO INT/EXT FIXA,6.7,Ortopedia,Pie
28450,TX TARSAL BONE FX; WO MANIP EA,1.2,Ortopedia,Pie
28455,TX TARSAL BONE FX; W/MANIP EA,2,Ortopedia,Pie
28456,PERCUT SKELET FIX TARSAL BONE FX W/MANIP EA,2.9,Ortopedia,Pie
28465,OP TX TARSAL BONE FX W/WO INT/EXT FIXA EA,4,Ortopedia,Pie
28470,CLO TX METATARSAL FX; WO MANIP EA,1,Ortopedia,Pie
28475,CLO TX METATARSAL FX; W/MANIP EA,1.5,Ortopedia,Pie
28476,PERCUT SKELETAL FIXA METATARSAL FX W/MANIP EA,2.9,Ortopedia,Pie
28485,OP TX METATARSAL FX W/WO INT/EXT FIXA EA,4,Ortopedia,Pie
28490,CLO TX FX GREAT TOE PHALANX/PHALANGES; WO MANIP,0.8,Ortopedia,Pie
28495,CLO TX FX GRT TOE PHALANX/PHALANGES; W/MANIP,1.2,Ortopedia,Pie
28496,PERCUT SKELET FIX FX GREAT TOE-PHALANX-W/MANIP,1.6,Ortopedia,Pie
28505,OP TX FX GREAT TOE-PHALANX/PHALANGES-W/WO FIXA,2.4,Ortopedia,Pie
28510,CLO TX FX PHALANX OTHER THAN GREAT TOE; WO MANIP,0.5,Ortopedia,Pie
28515,CLO TX FX PHALANX NOT GREAT TOE; W/MANIP EA,0.7,Ortopedia,Pie
28525,OP TX FX PHALANX NOT GR TOE W/WO INT/EXT FIXA EA,2,Ortopedia,Pie
28530,CLO TX SESAMOID FX,1,Ortopedia,Pie
28531,OP TX SESAMOID FX W/WO INT FIXA,2,Ortopedia,Pie
28540,CLO TX TARSAL BONE DISLOC-NOT TALOTARS; WO ANES,0.8,Ortopedia,Pie
28545,CLO TX TARSAL BONE DISLOC NOT TALOTARS; W/ANES,1.3,Ortopedia,Pie
28546,PERCUT FIX TARSAL DISLOC-NOT TALOTARS W/MANIP,2,Ortopedia,Pie
28555,OP TX TARSAL BONE DISLOC W/WO INT/EXT FIXA,4,Ortopedia,Pie
28570,CLO TX TALOTARSAL JT DISLOC; WO ANES,1,Ortopedia,Pie
28575,CLO TX TALOTARSAL JT DISLOC; REQUIRING ANES,1.7,Ortopedia,Pie
28576,PERCUT SKELET FIX TALOTARSAL JT DISLOC W/MANIP,2.4,Ortopedia,Pie
28585,OP TX TALOTARSAL JT DISLOC W/WO INT/EXT FIXA,5.3,Ortopedia,Pie
28600,CLO TX TARSOMETATARSAL JT DISLOC; WO ANES,1,Ortopedia,Pie
28605,CLO TX TARSOMETATARSAL JT DISLOC; REQUIRING ANES,1.5,Ortopedia,Pie
28606,PERCUT SKELET FIX TARSOMETAT JT DISLOC W/MANIP,2,Ortopedia,Pie
28615,OP TX TARSOMETAT JT DISLOC W/WO INT/EXT FIXA,4,Ortopedia,Pie
28630,CLO TX METATARSOPHALANGEAL JT DISLOC; WO ANES,0.9,Ortopedia,Pie
28635,CLO TX METATARSOPHALANGEAL JT DISLOC; REQ ANES,1,Ortopedia,Pie
28636,PERCUT SKELET FIX METATARSOPHAL JT DISL W/MANIP,1.6,Ortopedia,Pie
28645,OP TX METATARSOPHAL JT DISLOC W/WO INT/EXT FIXA,2.7,Ortopedia,Pie
28660,CLO TX IP JT DISLOC; WO ANES,0.3,Ortopedia,Pie
28665,CLO TX IP JT DISLOC; REQUIRING ANES,0.7,Ortopedia,Pie
28666,PERCUT SKELETAL FIXA IP JT DISLOC W/MANIP,0.9,Ortopedia,Pie
28675,OP TX IP JT DISLOC W/WO INT/EXT FIXA,1.6,Ortopedia,Pie
28705,PANTALAR ARTHRODESIS,10.5,Ortopedia,Pie
28715,TRIPLE ARTHRODESIS,9,Ortopedia,Pie
28725,SUBTALAR ARTHRODESIS,7.2,Ortopedia,Pie
28730,ARTHRODESIS MIDTARS/TARSOMETAT MX/TRANSVERSE,5.4,Ortopedia,Pie
28735,ARTHRODESIS MIDTARS/TARSOMETAT MX; W/OSTEOTOMY,6.9,Ortopedia,Pie
28737,ARTHRODESIS MIDTARSAL W/TENDON LENGTHEN/ADVANCE,5.9,Ortopedia,Pie
28740,ARTHRODESIS MIDTARSAL/TARSOMETATARSAL SNGL,4.7,Ortopedia,Pie
28750,ARTHRODESIS GREAT TOE; METATARSOPHALANGEAL JT,4.7,Ortopedia,Pie
28755,ARTHRODESIS GREAT TOE; IP JT,2.7,Ortopedia,Pie
28760,ARTHRODESIS GREAT TOE IP JT W/EXTENSOR TRANSF,4,Ortopedia,Pie
28800,AMPUTA FT; MIDTARSAL,4.9,Ortopedia,Pie
28805,AMPUTA FT; TRANSMETATARSAL,4.9,Ortopedia,Pie
28810,AMPUTA METATARSAL W/TOE SNGL,4,Ortopedia,Pie
28820,AMPUTA TOE; METATARSOPHALANGEAL JT,2.7,Ortopedia,Pie
28825,AMPUTA TOE; IP JT,2.5,Ortopedia,Pie
28899,UNLISTED PROC FT/TOES,BR,Ortopedia,Pie
