codigo,cirugia,rvu,especialidad,grupo
65280,REPR LACERAT; CORNEA PERFORATING WO UVEAL TISS,5.9,Oftalmología,Ojo y retina
65285,REPR LACERAT; CORNEA W/REPOSIT/RESECT UVEAL TISS,7.8,Oftalmología,Ojo y retina
65286,REPR LACERAT; APPLIC TISS GLUE WOUNDS CORNEA,2.9,Oftalmología,Ojo y retina
65290,REPR WOUND EXTRAOCULAR MUSCL/TENDON &/OR TENON'S,3.9,Oftalmología,Ojo y retina
65400,EXC LES CORNEA EX PTERYGIUM,4.5,Oftalmología,Ojo y retina
65410,BX CORNEA,0.6,Oftalmología,Ojo y retina
65420,EXC/TRANSPOSITION PTERYGIUM; WO GFT,3.4,Oftalmología,Ojo y retina
65426,EXC/TRANSPOSITION PTERYGIUM; W/GFT,3.9,Oftalmología,Ojo y retina
65430,SCRAPING CORNEA DX SMEAR &/OR CULTURE,0.3,Oftalmología,Ojo y retina
65435,REMOV CORNEAL EPITHELIUM; W/WO CHEMOCAUTERIZAT,0.5,Oftalmología,Ojo y retina
65436,REMOV CORNEAL EPITHELIUM; W/APPLIC CHELAT AGENT,1,Oftalmología,Ojo y retina
65450,DESTRCT LES CORNEA-CRYOTHERAPY/PHOTOCOAGULATION,0.8,Oftalmología,Ojo y retina
65600,TATTOO CORNEA MECH/CHEM,3.4,Oftalmología,Ojo y retina
65710,KERATOPLASTY; LAMELLAR,11.8,Oftalmología,Ojo y retina
65730,KERATOPLASTY; PENETRATING (EX APHAKIA),14.2,Oftalmología,Ojo y retina
65750,KERATOPLASTY; PENETRATING (APHAKIA),13.7,Oftalmología,Ojo y retina
65755,KERATOPLASTY; PENETRATING (PSEUDOAPHAKIA),14.2,Oftalmología,Ojo y retina
65760,KERATOMILEUSIS,12.3,Oftalmología,Ojo y retina
65765,KERATOPHAKIA,14.2,Oftalmología,Ojo y retina
65767,EPIKERATOPLASTY,13.2,Oftalmología,Ojo y retina
65770,KERATOPROSTHESIS,13.2,Oftalmología,Ojo y retina
65771,RADIAL KERATOTOMY,7.2,Oftalmología,Ojo y retina
65772,CORNEAL RELAXING INCS CORRECT INDUCE ASTIGMATISM,2.2,Oftalmología,Ojo y retina
65775,CORNEAL WEDGE RESECT CORRECT INDUCED ASTIGMATISM,4.4,Oftalmología,Ojo y retina
65800,PARACENTESIS ANT CHAMBER (SEP PRO); W/DX ASPIRAT,0.8,Oftalmología,Ojo y retina
65805,PARACENTESIS ANT CHAMB (SEP PRO); RELEAS AQUEOUS,0.8,Oftalmología,Ojo y retina
65810,PARACENTESIS (SEPART PROC); W/REMOV VITREOUS,3.9,Oftalmología,Ojo y retina
65815,PARACENTESIS (SEPART PROC); W/REMOV BLD,4.4,Oftalmología,Ojo y retina
65820,GONIOTOMY,6.7,Oftalmología,Ojo y retina
65850,TRABECULOTOMY AB EXT,4.9,Oftalmología,Ojo y retina
65855,TRABECULOPLASTY-LASER SURG 1/MORE SESSIONS,6.4,Oftalmología,Ojo y retina
65860,SEVERING ADHESIONS ANT SEGMT LASER (SEPART PROC),3.9,Oftalmología,Ojo y retina
65865,SEVERING ADHESIONS (SEP PRO); GONIOSYNECHIAE,5.9,Oftalmología,Ojo y retina
65870,SEVERING ADHESIONS (SEPART PROC); ANT SYNECHIAE,4.2,Oftalmología,Ojo y retina
65875,SEVERING ADHESIONS (SEPART PROC); POST SYNECHIAE,4.2,Oftalmología,Ojo y retina
65880,SEVERING ADHESIONS (SEPART PROC); CORNEOVITREAL,4.2,Oftalmología,Ojo y retina
65900,REMOV EPITHELIAL DOWNGROWTH ANT CHAMBER EYE,6.1,Oftalmología,Ojo y retina
65920,REMOV IMPLNT MAT ANT SEGMT EYE,6.6,Oftalmología,Ojo y retina
65930,REMOV BLD CLOT ANT SEGMT EYE,5,Oftalmología,Ojo y retina
66020,INJ ANT CHAMBER (SEPART PROC); AIR/LIQUID,1.1,Oftalmología,Ojo y retina
66030,INJ ANT CHAMBER (SEPART PROC); MEDS,0.7,Oftalmología,Ojo y retina
66130,EXC LES SCLERA,4.9,Oftalmología,Ojo y retina
66150,FISTULIZAT SCLERA-GLAU; TREPHINAT W/IRIDECTOMY,7.8,Oftalmología,Ojo y retina
66155,FISTULIZAT SCLERA; THERMOCAUTERIZATION W/IRIDECT,7.8,Oftalmología,Ojo y retina
66160,FISTULIZAT SCLERA; SCLERECTOMY W/PUNCH W/IRIDECT,7.8,Oftalmología,Ojo y retina
66165,FISTULIZAT SCLERA; IRIDENCLEISIS/IRIDOTASIS,7.8,Oftalmología,Ojo y retina
66170,FISTULIZATION SCLERA GLAU; TRABECULECTOMY AB EXT,8.8,Oftalmología,Ojo y retina
66180,AQUEOUS SHUNT-EXTRAOCULAR RESERVOIR,9.3,Oftalmología,Ojo y retina
66185,REVIS AQUEOUS SHUNT-EXTRAOCULAR RESERVOIR,5.6,Oftalmología,Ojo y retina
66220,REPR SCLERAL STAPHYLOMA; WO GFT,11,Oftalmología,Ojo y retina
66225,REPR SCLERAL STAPHYLOMA; W/GFT,13.5,Oftalmología,Ojo y retina
66250,REVIS/REPR OPERATIVE WOUND ANT SEGMT,5.4,Oftalmología,Ojo y retina
66500,IRIDOTOMY-STAB INCS (SEP PRO); EX TRANSFIXION,2.8,Oftalmología,Ojo y retina
66505,IRIDOTOMY-STAB INCS (SEP PRO); W/TRANSFIXION,3.4,Oftalmología,Ojo y retina
66600,IRIDECTOMY W/CORNEOSCLERAL SECT; REMOV LES,7.8,Oftalmología,Ojo y retina
66605,IRIDECTOMY W/CORNEOSCLERAL SECT; W/CYCLECTOMY,12.5,Oftalmología,Ojo y retina
66625,IRIDECTOMY; PERIPHERAL GLAU (SEPART PROC),5.6,Oftalmología,Ojo y retina
66630,IRIDECTOMY; SECTOR GLAU (SEPART PROC),5.6,Oftalmología,Ojo y retina
66635,"IRIDECTOMY; ""OPTICAL"" (SEPART PROC)",5.6,Oftalmología,Ojo y retina
66680,REPR IRIS CILIARY BODY,5.9,Oftalmología,Ojo y retina
66682,SUTURE IRIS CILIARY BODY (SEPART PROC),5.4,Oftalmología,Ojo y retina
66700,CILIARY BODY DESTRCT; DIATHERMY,4.5,Oftalmología,Ojo y retina
66710,CILIARY BODY DESTRCT; CYCLOPHOTOCOAGULATION,4.9,Oftalmología,Ojo y retina
66720,CILIARY BODY DESTRCT; CRYOTHERAPY,4.7,Oftalmología,Ojo y retina
66740,CILIARY BODY DESTRCT; CYCLODIALYSIS,6.7,Oftalmología,Ojo y retina
66761,IRIDOTOMY/IRIDECTOMY BY LASER SURG,4.9,Oftalmología,Ojo y retina
66762,IRIDOPLASTY BY PHOTOCOAGULATION,5.9,Oftalmología,Ojo y retina
66770,DESTRCT CYST/LES IRIS/CILIARY BODY,4.5,Oftalmología,Ojo y retina
66820,DISCISSION SECNDRY MEMBRN CATARACT; STAB INCS,3.7,Oftalmología,Ojo y retina
66821,DISCISSION SECNDRY MEMBRN CATARACT; LASER SURG,4.4,Oftalmología,Ojo y retina
66825,REPOSIT IO LENS PROSTH REQ INCS (SEPART PROC),7.8,Oftalmología,Ojo y retina
66830,REMOV 2ND MEMBRN CATARACT W/CORNEO-SCLERAL SECT,5,Oftalmología,Ojo y retina
66840,REMOV LENS MAT; ASPIRAT TECH 1/MORE STAGES,9.3,Oftalmología,Ojo y retina
66850,REMOV LENS MAT; PHACOFRAGMENTAT TECH W/ASPIRAT,10.3,Oftalmología,Ojo y retina
66852,REMOV LENS MAT; PARS PLANA APPROACH W/WO VITRECT,RNE,Oftalmología,Ojo y retina
66920,REMOV LENS MAT; INTRACAPSULAR,8.6,Oftalmología,Ojo y retina
66930,REMOV LENS MAT; INTRACAPSULAR DISLOC LENS,9.8,Oftalmología,Ojo y retina
66940,REMOV LENS MAT; EXTRACAPSULAR,9.3,Oftalmología,Ojo y retina
66983,INTRACAPSULAR CATARACT EXTRAC W/INSRT IOL PROSTH,12.7,Oftalmología,Ojo y retina
66984,EXTRACAPSULAR CATARACT REMOV W/INSRT IOL PROSTH,12.3,Oftalmología,Ojo y retina
66985,INSRT IOL PROSTH (SECNDRY IMPLNT),10.8,Oftalmología,Ojo y retina
66986,EXCHG IO LENS,RNE,Oftalmología,Ojo y retina
66999,UNLISTED PROC ANT SEGMT EYE,BR,Oftalmología,Ojo y retina
67005,REMOV VITREOUS ANT APPROACH; PART REMOV,9.8,Oftalmología,Ojo y retina
67010,REMOV VITREOUS ANT; SUBTL REMOV W/MECH VITRECT,11.3,Oftalmología,Ojo y retina
67015,ASPIRAT/RELEASE VITREOUS/SUBRETINAL FLUID,4.5,Oftalmología,Ojo y retina
67025,INJ VITREOUS SUBSTITUTE-W/WO ASPIRAT (SEP PRO),4.9,Oftalmología,Ojo y retina
67028,INTRAVITREAL INJ-PHARMACOLOGIC AGENT (SEP PRO),2.2,Oftalmología,Ojo y retina
67030,DISCISSION VITREOUS STRANDS PARS PLANA APPROACH,5.9,Oftalmología,Ojo y retina
67031,SEVERING VITREOUS STRANDS/MEMBRN-LASER SURG,4.9,Oftalmología,Ojo y retina
67036,VITRECTOMY MECH PARS PLANA APPROACH,19.6,Oftalmología,Ojo y retina
67038,VITRECTOMY MECH; W/EPIRETINAL MEMBRN STRIPPING,21.6,Oftalmología,Ojo y retina
67039,VITRECTOMY MECH; W/FOCAL ENDOLASER PHOTOCOAGULAT,18.6,Oftalmología,Ojo y retina
67040,VITRECTOMY MECH; W/ENDOLASER PANRETINAL PHOTOCOA,17.2,Oftalmología,Ojo y retina
67101,REPR RETINAL DETACHMENT; CRYOTHERAPY/DIATHERMY,9.8,Oftalmología,Ojo y retina
67105,REPR RETINAL DETACHMENT; PHOTOCOAGULATION,9.8,Oftalmología,Ojo y retina
67107,REPR RETINAL DETACHMENT; SCLERAL BUCKLING,12.5,Oftalmología,Ojo y retina
67108,REPR RETINAL DETACHMENT; W/VITRECTOMY ANY METHD,19.6,Oftalmología,Ojo y retina
67109,REPR RETINAL DETACHMENT; NOT 67101-67108 & 67110,13.7,Oftalmología,Ojo y retina
67110,REPR RETINAL DETACHMENT; INJ AIR/OTHER GAS,9.8,Oftalmología,Ojo y retina
67112,REPR RETINAL DETACHMENT; PREV OPERATED UPON,BR,Oftalmología,Ojo y retina
67115,RELEASE ENCIRCLING MAT,3.7,Oftalmología,Ojo y retina
67120,REMOV IMPLNT MAT POST SEGMT; EXTRAOCULAR,4.7,Oftalmología,Ojo y retina
67121,REMOV IMPLNT MAT POST SEGMT; IO,5.4,Oftalmología,Ojo y retina
67141,PROPHYLAXIS RETINAL DETACH WO DRAIN; CRYOTHERAPY,5.2,Oftalmología,Ojo y retina
67145,PROPHYLAXIS RETINAL DETACH; PHOTOCOAGULATION,5.4,Oftalmología,Ojo y retina
67208,DESTRCT LOCALIZ LES RETINA; CRYOTHERAPY/DIATHERM,5.4,Oftalmología,Ojo y retina
67210,DESTRCT LOCALIZ LES RETINA; PHOTOCOAGULATION,5.6,Oftalmología,Ojo y retina
67218,DESTRCT LOCALIZ LES RETINA; RADIATION-IMPLNT,10.8,Oftalmología,Ojo y retina
67227,DESTRCT PROGRESSIVE RETINOPATHY; CRYOTHERAPY,5.8,Oftalmología,Ojo y retina
67228,DESTRCT PROGRESSIVE RETINOPATHY; PHOTOCOAGULAT,6,Oftalmología,Ojo y retina
67250,SCLERAL REINFORCEMENT (SEPART PROC); WO GFT,7.8,Oftalmología,Ojo y retina
67255,SCLERAL REINFORCEMENT (SEPART PROC); W/GFT,9.8,Oftalmología,Ojo y retina
67299,UNLISTED PROC POST SEGMT,BR,Oftalmología,Ojo y retina
67311,STRABISMUS SURG; 1 HORIZONTAL MUSCL,5.9,Oftalmología,Ojo y retina
67312,STRABISMUS SURG; 2 HORIZONTAL MUSCL,7.4,Oftalmología,Ojo y retina
67314,STRABISMUS SURG; 1 VERTICAL MUSCL,6.5,Oftalmología,Ojo y retina
67316,STRABISMUS SURG; 2/MORE VERTICAL MUSCL,8.1,Oftalmología,Ojo y retina
67318,STRABISMUS SURG ANY PROC SUPER OBLIQ MUSCL,7.4,Oftalmología,Ojo y retina
67320,TRANSPOSITION PROC-ANY EXTRAOCULAR MUSCL,7.8,Oftalmología,Ojo y retina
67331,STRABISMUS SURG-PT W/PREV EYE SURG,7.9,Oftalmología,Ojo y retina
67332,STRABISMUS SURG-PT W/SCARRING EXTRAOCULAR MUSCL,8.3,Oftalmología,Ojo y retina
67334,STRABISMUS SURG-POST FIXA SUTURE TECH W/WO MUSCL,6.5,Oftalmología,Ojo y retina
67335,PLCMT ADJUSTABLE SUTURE-DURING STRABISMUS SURG,1.5,Oftalmología,Ojo y retina
67340,STRABISMUS SURG EXPLOR &/OR REPR DETACHED MUSCL,7.4,Oftalmología,Ojo y retina
67343,RELEASE EXTEN SCAR TISS WO DETACHING (SEP PRO),2.9,Oftalmología,Ojo y retina
67345,CHEMODENERVATION EXTRAOCULAR MUSCL,1.9,Oftalmología,Ojo y retina
67350,BX EXTRAOCULAR MUSCL,1.8,Oftalmología,Ojo y retina
67399,UNLISTED PROC OCULAR MUSCL,BR,Oftalmología,Ojo y retina
67400,ORBITOTOMY WO BONE FLAP; EXPLOR W/WO BONE BX,7.5,Oftalmología,Ojo y retina
67405,ORBITOTOMY WO BONE FLAP; W/DRAINAGE ONLY,6,Oftalmología,Ojo y retina
67412,ORBITOTOMY WO BONE FLAP; W/REMOV LES,7.8,Oftalmología,Ojo y retina
67413,ORBITOTOMY WO BONE FLAP; W/REMOV F B,7.8,Oftalmología,Ojo y retina
67414,ORBITOTOMY WO BONE FLAP; W/REMOV BONE DECOMP,BR,Oftalmología,Ojo y retina
67415,FINE NEEDLE ASPIRAT ORBITAL CONTENTS,1.1,Oftalmología,Ojo y retina
67420,ORBITOTOMY W/BONE FLAP/WINDOW; W/REMOV LES,12.5,Oftalmología,Ojo y retina
67430,ORBITOTOMY W/BONE FLAP/WINDOW; W/REMOV F B,12.5,Oftalmología,Ojo y retina
67440,ORBITOTOMY W/BONE FLAP/WINDOW; W/DRAIN,11,Oftalmología,Ojo y retina
67445,ORBITOTOMY W/BONE FLAP/WINDOW; W/REMOV BONE,BR,Oftalmología,Ojo y retina
67450,ORBITOTOMY W/BONE FLAP/WINDOW; EXPLOR W/WO BX,12.5,Oftalmología,Ojo y retina
67500,RETROBULBAR INJ; MEDS,0.5,Oftalmología,Ojo y retina
67505,RETROBULBAR INJ; ALCOHOL,1,Oftalmología,Ojo y retina
67515,INJ THERAP AGENT INTO TENON'S CAPSULE,0.4,Oftalmología,Ojo y retina
67550,ORBITAL IMPLNT; INSRT,5.9,Oftalmología,Ojo y retina
67560,ORBITAL IMPLNT; REMOV/REVIS,5.9,Oftalmología,Ojo y retina
67570,OPTIC NERV DECOMP,BR,Oftalmología,Ojo y retina
67599,UNLISTED PROC ORBIT,BR,Oftalmología,Ojo y retina
67700,BLEPHAROTOMY DRAINAGE ABSCESS EYELID,0.3,Oftalmología,Ojo y retina
67710,SEVERING TARSORRHAPHY,0.5,Oftalmología,Ojo y retina
67715,CANTHOTOMY (SEPART PROC),0.6,Oftalmología,Ojo y retina
67800,EXC CHALAZION; SNGL,0.7,Oftalmología,Ojo y retina
67801,EXC CHALAZION; MX SAME LID,0.9,Oftalmología,Ojo y retina
67805,EXC CHALAZION; MX DIFF LIDS,0.9,Oftalmología,Ojo y retina
67808,EXC CHALAZION; GEN ANES &/OR REQ HOSP-1/MX,2.2,Oftalmología,Ojo y retina
67810,BX EYELID,0.6,Oftalmología,Ojo y retina
67820,CORRECT TRICHIASIS; EPILATION BY FORCEPS ONLY,0.3,Oftalmología,Ojo y retina
67825,CORRECT TRICHIASIS; EPILATION,0.6,Oftalmología,Ojo y retina
67830,CORRECT TRICHIASIS; INCS LID MARGIN,0.7,Oftalmología,Ojo y retina
67835,CORRECT TRICHIASIS; INCS LID MARGIN W/MEMBRN GFT,4.9,Oftalmología,Ojo y retina
67840,EXC LES EYELID WO CLO OR W/SIMPL DIRECT CLO,0.9,Oftalmología,Ojo y retina
67850,DESTRCT LES LID MARGIN,0.7,Oftalmología,Ojo y retina
67875,TEMPORARY CLO EYELIDS BY SUTURE,1,Oftalmología,Ojo y retina
67880,CONSTRUCT INTERMARGINAL ADHESIONS,2.2,Oftalmología,Ojo y retina
67882,CONSTRCT INTERMARG ADHESIONS; W/TRANSPOSIT TARSL,3.4,Oftalmología,Ojo y retina
67900,REPR BROW PTOSIS,RNE,Oftalmología,Ojo y retina
67901,REPR BLEPHAROPTOSIS; W/SUTUE/OTHER MAT,6.7,Oftalmología,Ojo y retina
67902,REPR BLEPHAROPTOSIS; W/FASCIAL SLING,9,Oftalmología,Ojo y retina
67903,REPR BLEPHAROPTOSIS; LEVATOR RESECT-INT APPROACH,9,Oftalmología,Ojo y retina
67904,REPR BLEPHAROPTOSIS; LEVATOR RESECT-EXT APPROACH,9,Oftalmología,Ojo y retina
67906,REPR BLEPHAROPTOSIS; SUPER RECTUS TECH-FASCIAL,9,Oftalmología,Ojo y retina
67908,REPR BLEPHAROPTOSIS; CONJUNC-TARSO-MULLER'S,6.7,Oftalmología,Ojo y retina
67909,REDUCTION OVERCORRECTION PTOSIS,5.9,Oftalmología,Ojo y retina
67911,CORRECT LID RETRACTION,7.8,Oftalmología,Ojo y retina
67914,REPR ECTROPION; SUTURE,2.7,Oftalmología,Ojo y retina
67915,REPR ECTROPION; THERMOCAUTERIZATION,0.7,Oftalmología,Ojo y retina
67916,REPR ECTROPION; BLEPHAROPLASTY EXC TARSAL WEDGE,4.5,Oftalmología,Ojo y retina
67917,REPR ECTROPION; BLEPHAROPLASTY EXTEN,5.6,Oftalmología,Ojo y retina
67921,REPR ENTROPION; SUTURE,1.7,Oftalmología,Ojo y retina
67922,REPR ENTROPION; THERMOCAUTERIZATION,0.8,Oftalmología,Ojo y retina
67923,REPR ENTROPION; BLEPHAROPLASTY EXC TARSAL WEDGE,4.5,Oftalmología,Ojo y retina
67924,REPR ENTROPION; BLEPHAROPLASTY EXTEN,5.6,Oftalmología,Ojo y retina
67930,SUTURE RECENT WOUND EYELID DIR CLO; PART THICK,1.2,Oftalmología,Ojo y retina
67935,SUTURE RECENT WOUND EYELID DIR CLO; FULL THICK,1.7,Oftalmología,Ojo y retina
67938,REMOV EMBEDDED F B EYELID,0.5,Oftalmología,Ojo y retina
67950,CANTHOPLASTY,4.9,Oftalmología,Ojo y retina
67961,EXC & REPR EYELID; UP TO 1/4 LID MARGIN,6,Oftalmología,Ojo y retina
67966,EXC & REPR EYELID > 1/4 LID MARGIN,7.2,Oftalmología,Ojo y retina
67971,RECON EYELID FULL THICK; UP TO 2/3 LID 1 STAGE,7.2,Oftalmología,Ojo y retina
67973,RECON EYELID; TOT LID LOWER 1 STAGE/1ST STAGE,8.4,Oftalmología,Ojo y retina
67974,RECON EYELID; TOT LID UPPER 1 STAGE/1ST STAGE,10,Oftalmología,Ojo y retina
67975,RECON EYELID FULL THICK-TRANSF FLAP; 2ND STAGE,2.5,Oftalmología,Ojo y retina
67999,UNLISTED PROC EYELIDS,BR,Oftalmología,Ojo y retina
68020,INCS CONJUNC DRAINAGE CYST,0.4,Oftalmología,Ojo y retina
68040,EXPRESSION CONJUNC FOLLICLES EG TRACHOMA,0.4,Oftalmología,Ojo y retina
68100,BX CONJUNC,0.6,Oftalmología,Ojo y retina
68110,EXC LES CONJUNC; UP TO 1 CM,0.9,Oftalmología,Ojo y retina
68115,EXC LES CONJUNC; OVER 1 CM,1.5,Oftalmología,Ojo y retina
68130,EXC LES CONJUNC; W/ADJACENT SCLERA,2.9,Oftalmología,Ojo y retina
68135,DESTRCT LES CONJUNC,0.8,Oftalmología,Ojo y retina
68200,SUBCONJUNCTIVAL INJ,0.4,Oftalmología,Ojo y retina
68320,CONJUNCTIVOPLASTY; W/CONJUNC GFT/EXTEN REARRANG,6.7,Oftalmología,Ojo y retina
68325,CONJUNCTIVOPLASTY; W/BUCCAL MUCOS MEMBRN GFT,7.8,Oftalmología,Ojo y retina
68326,CONJUNCTIVOPLASTY RECON CUL-DE-SAC; W/GFT,6.4,Oftalmología,Ojo y retina
68328,CONJUNCTIVOPLASTY RECON CUL-DE-SAC; W/BUCCAL GFT,7.4,Oftalmología,Ojo y retina
68330,REPR SYMBLEPHARON; CONJUNCTIVOPLASTY WO GFT,2.9,Oftalmología,Ojo y retina
68335,REPR SYMBLEPHARON; W/FREE GFT CONJUNC/BUCCAL,4.4,Oftalmología,Ojo y retina
68340,REPR SYMBLEPHARON; DIVIS SYMBLEPHARON W/WO INSRT,4.4,Oftalmología,Ojo y retina
68360,CONJUNC FLAP; BRIDGE/PART (SEPART PROC),3.4,Oftalmología,Ojo y retina
68362,CONJUNC FLAP; TOT,5.6,Oftalmología,Ojo y retina
68399,UNLISTED PROC CONJUNC,BR,Oftalmología,Ojo y retina
68400,INCS DRAINAGE LACRIMAL GLAND,1.1,Oftalmología,Ojo y retina
68420,INCS DRAINAGE LACRIMAL SAC,0.8,Oftalmología,Ojo y retina
68440,SNIP INCS LACRIMAL PUNCTUM,0.5,Oftalmología,Ojo y retina
68500,EXC LACRIMAL GLAND EX TUMOR; TOT,5.9,Oftalmología,Ojo y retina
68505,EXC LACRIMAL GLAND EX TUMOR; PART,5.9,Oftalmología,Ojo y retina
68510,BX LACRIMAL GLAND,1,Oftalmología,Ojo y retina
68520,EXC LACRIMAL SAC,5.9,Oftalmología,Ojo y retina
68525,BX LACRIMAL SAC,1,Oftalmología,Ojo y retina
68530,REMOV F B/DACRYOLITH LACRIMAL PASSAGES,3.4,Oftalmología,Ojo y retina
68540,EXC LACRIMAL GLAND TUMOR; FRONTAL APPROACH,7.4,Oftalmología,Ojo y retina
68550,EXC LACRIMAL GLAND TUMOR; INVOLV OSTEOTOMY,7.4,Oftalmología,Ojo y retina
68700,PLASTIC REPR CANALICULI,4.9,Oftalmología,Ojo y retina
68705,CORRECT EVERTED PUNCTUM CAUT,0.8,Oftalmología,Ojo y retina
68720,DACRYOCYSTORHINOSTOMY,7.8,Oftalmología,Ojo y retina
68745,CONJUNCTIVORHINOSTOMY; WO TUBE,8.4,Oftalmología,Ojo y retina
68750,CONJUNCTIVORHINOSTOMY; W/INSRT TUBE/STENT,8.4,Oftalmología,Ojo y retina
68760,CLO LACRIMAL PUNCTUM; THERMOCAUT/LIG/LASER SURG,0.8,Oftalmología,Ojo y retina
68761,CLO LACRIMAL PUNCTUM; BY PLUG EA,0.6,Oftalmología,Ojo y retina
68770,CLO LACRIMAL FISTULA (SEPART PROC),2.8,Oftalmología,Ojo y retina
68800,DILAT LACRIMAL PUNCTUM W/WO IRRIGA UNILAT/BILAT,0.3,Oftalmología,Ojo y retina
68820,PROBING NASOLACRIMAL DUCT W/WO IRRIGA UNI/BILAT,0.7,Oftalmología,Ojo y retina
68825,PROBING NASOLACRIMAL DUCT; REQ GEN ANES,1.5,Oftalmología,Ojo y retina
68830,PROBING NASOLACRIMAL DUCT; W/INSRT TUBE/STENT,2.1,Oftalmología,Ojo y retina
68840,PROBING LACRIMAL CANALICULI W/WO IRRIGA,0.4,Oftalmología,Ojo y retina
68850,INJ CONTRAST MEDIUM DACRYOCYSTOGRAPHY,0.5,Oftalmología,Ojo y retina
68899,UNLISTED PROC LACRIMAL SYST,BR,Oftalmología,Ojo y retina
