codigo,cirugia,rvu,especialidad,grupo
15600,DELAY FLAP/SECT FLAP; AT TRUNK,2.6,Sin clasificación,Sin clasificación
15610,DELAY FLAP/SECT FLAP; AT SCLP/ARMS/LEGS,3.2,Sin clasificación,Sin clasificación
15620,DELAY FLAP/SECT FLAP; FOREHEAD/CHIN/AX/GENIT/FT,5.4,Sin clasificación,Sin clasificación
15625,DELAY FLAP/SECT FLAP; SECT PEDICLE CROSS FINGER,5.4,Sin clasificación,Sin clasificación
15630,DELAY FLAP/SECT; LIDS/NOSE/EARS/LIPS,5.4,Sin clasificación,Sin clasificación
15650,TRANSF INTERMED ANY PEDICLE FLAP ANY LOCATION,3.9,Sin clasificación,Sin clasificación
15732,MUSCL MYOCUT/FASCIOCUT FLAP; HEAD & NECK,9.3,Sin clasificación,Sin clasificación
15734,MUSCL MYOCUT/FASCIOCUT FLAP; TRUNK,8.3,Sin clasificación,Sin clasificación
15736,MUSCL MYOCUT/FASCIOCUT FLAP; UP EXTREM,8.3,Sin clasificación,Sin clasificación
15738,MUSCL MYOCUT/FASCIOCUT FLAP; LOWER EXTREM,8.3,Sin clasificación,Sin clasificación
15740,FLAP; ISLAND PEDICLE,7.8,Sin clasificación,Sin clasificación
15750,FLAP; NEUROVASCULAR PEDICLE,6.5,Sin clasificación,Sin clasificación
15755,FREE FLAP,26,Sin clasificación,Sin clasificación
15760,GFT; COMPOSITE INCL PRIM CLO DONOR AREA,6.5,Sin clasificación,Sin clasificación
15770,GFT; DERM-FAT-FASCIA,5.9,Sin clasificación,Sin clasificación
15775,PUNCH GFT HAIR TRANSPL; 1 TO 15 PUNCH GFT,0.6,Sin clasificación,Sin clasificación
15776,PUNCH GFT HAIR TRANSPL; MORE THAN 15 PUNCH GFT,BR,Sin clasificación,Sin clasificación
15780,DERMABRASION; TOT FACE,7.8,Sin clasificación,Sin clasificación
15781,DERMABRASION; SEGMT FACE,2.5,Sin clasificación,Sin clasificación
15782,DERMABRASION; REGIONAL NOT FACE,2.5,Sin clasificación,Sin clasificación
15783,DERMABRASION; SUPERF ANY SITE,2.2,Sin clasificación,Sin clasificación
15786,ABRASION; SNGL LES,0.4,Sin clasificación,Sin clasificación
15787,ABRASION; EA ADD 4 LES/LESS,0.2,Sin clasificación,Sin clasificación
15790,CHEM PEEL; TOT FACE,9.8,Sin clasificación,Sin clasificación
15791,CHEM PEEL; REGIONAL FACE/HAND/ELSEWHERE,2.5,Sin clasificación,Sin clasificación
15810,SALABRASION; 20 SQ CM/LESS,4.9,Sin clasificación,Sin clasificación
15811,SALABRASION; OVER 20 SQ CM,7.4,Sin clasificación,Sin clasificación
15819,CERVICOPLASTY,4.4,Sin clasificación,Sin clasificación
15820,BLEPHAROPLASTY LOWER EYELID,3.4,Sin clasificación,Sin clasificación
15821,BLEPHAROPLASTY LOW; W/EXTEN HERNIAT FAT PAD,3.9,Sin clasificación,Sin clasificación
15822,BLEPHAROPLASTY UPPER EYELID,5.2,Sin clasificación,Sin clasificación
15823,BLEPHAROPLASTY UPPER; W/EXCESS SKIN WT DOWN LID,4.4,Sin clasificación,Sin clasificación
15824,RHYTIDECTOMY; FOREHEAD,6.5,Sin clasificación,Sin clasificación
15825,RHYTIDECTOMY; NECK W/PLATYSMAL TIGHTENING,7.8,Sin clasificación,Sin clasificación
15826,RHYTIDECTOMY; GLABELLAR FROWN LINES,6.9,Sin clasificación,Sin clasificación
15828,RHYTIDECTOMY; CHEEK/CHIN/NECK,18.1,Sin clasificación,Sin clasificación
15829,RHYTIDECTOMY; SUPERF MUSCULOAPONEUROTIC SYST FLA,20.1,Sin clasificación,Sin clasificación
15831,EXC EXCESSIVE SKIN & SUBQ TISS; ABD,14.7,Sin clasificación,Sin clasificación
15832,EXC EXCESSIVE SKIN & SUBQ TISS; THIGH,6.9,Sin clasificación,Sin clasificación
15833,EXC EXCESSIVE SKIN & SUBQ TISS; LEG,6.9,Sin clasificación,Sin clasificación
15834,EXC EXCESSIVE SKIN & SUBQ TISS; HIP,6.9,Sin clasificación,Sin clasificación
15835,EXC EXCESSIVE SKIN & SUBQ TISS; BUTTOCK,6.9,Sin clasificación,Sin clasificación
15836,EXC EXCESSIVE SKIN & SUBQ TISS; ARM,6.9,Sin clasificación,Sin clasificación
15837,EXC EXCESSIVE SKIN & SUBQ TISS; FOREARM/HAND,4.4,Sin clasificación,Sin clasificación
15838,EXC EXCESS SKIN SUBQ TISS; SUBMENTAL FAT PAD,3.9,Sin clasificación,Sin clasificación
15839,EXC EXCESSIVE SKIN & SUBQ TISS; OTHER AREA,BR,Sin clasificación,Sin clasificación
15840,GFT FACIAL NERV PARALYSIS; FREE FASCIA GFT,10.8,Sin clasificación,Sin clasificación
15841,GFT FACIAL NERV PARALYSIS; FREE MUSCL GFT,12.3,Sin clasificación,Sin clasificación
15842,GFT FACE NERV PARALYSIS; MUSCL GFT-MICRO TECH,14.7,Sin clasificación,Sin clasificación
15845,GFT FACIAL NERV PARALYSIS; REGIONAL MUSCL TRANSF,12.3,Sin clasificación,Sin clasificación
15850,REMOV SUTURES UNDER ANES SAME SURG,0.2,Sin clasificación,Sin clasificación
15851,REMOV SUTURES UNDER ANES OTHER SURG,0.4,Sin clasificación,Sin clasificación
15852,DSG CHANGE UNDER ANES,BR,Sin clasificación,Sin clasificación
15860,IV INJ AGENT TO TEST BLD FLOW FLAP/GFT,1,Sin clasificación,Sin clasificación
15876,SUCTION ASSISTED LIPECTOMY; HEAD & NECK,RNE,Sin clasificación,Sin clasificación
15877,SUCTION ASSISTED LIPECTOMY; TRUNK,RNE,Sin clasificación,Sin clasificación
15878,SUCTION ASSISTED LIPECTOMY; UPPER EXTREM,RNE,Sin clasificación,Sin clasificación
15879,SUCTION ASSISTED LIPECTOMY; LOWER EXTREM,RNE,Sin clasificación,Sin clasificación
15920,EXC COCCYGEAL ULCER W/COCCYGECTOMY; PRIM SUTURE,4,Sin clasificación,Sin clasificación
15922,EXC COCCYGEAL ULCER W/COCCYGECTOMY; FLAP CLO,6.9,Sin clasificación,Sin clasificación
15931,EXC SACRAL PRESS ULCER W/PRIM SUTURE,4.9,Sin clasificación,Sin clasificación
15933,EXC SACRAL PRESS ULCER W/PRIM SUTURE; W/OSTECTMY,6.4,Sin clasificación,Sin clasificación
15934,EXC SACRAL PRESS ULCER W/SKIN FLAP CLO,6.9,Sin clasificación,Sin clasificación
15935,EXC SACRAL ULCER W/SKIN FLAP CLO; W/OSTECTOMY,8.3,Sin clasificación,Sin clasificación
15936,EXC SACRAL ULCER W/MUSCL/MYOCUT FLAP CLO,4.4,Sin clasificación,Sin clasificación
15937,EXC SACRAL ULCER W/MUSCL/MYOCUT FLAP; W/OSTECTMY,5.9,Sin clasificación,Sin clasificación
15940,EXC ISCHIAL PRESS ULCER W/PRIM SUTURE,4.9,Sin clasificación,Sin clasificación
15941,EXC ISCHIAL ULCER W/PRIM SUTURE; W/OSTECTOMY,6.4,Sin clasificación,Sin clasificación
15944,EXC ISCHIAL PRESS ULCER W/SKIN FLAP CLO,6.9,Sin clasificación,Sin clasificación
15945,EXC ISCHIAL ULCER W/SKIN FLAP CLO; W/OSTECTOMY,8.3,Sin clasificación,Sin clasificación
15946,EXC ISCHIAL ULCER W/OSTECT W/MUSCL/MYOCUT FLAP,4.4,Sin clasificación,Sin clasificación
15950,EXC TROCH PRESS ULCER W/PRIM SUTURE,4.9,Sin clasificación,Sin clasificación
15951,EXC TROCH ULCER W/PRIM SUTURE; W/OSTECTOMY,6.4,Sin clasificación,Sin clasificación
15952,EXC TROCH PRESS ULCER W/SKIN FLAP CLO,6.9,Sin clasificación,Sin clasificación
15953,EXC TROCH ULCER W/SKIN FLAP CLO; W/OSTECTOMY,8.3,Sin clasificación,Sin clasificación
15956,EXC TROCH ULCER W/MUSCL/MYOCUT FLAP CLO,4.4,Sin clasificación,Sin clasificación
15958,EXC TROCH ULCER W/MUSCL/MYOCUT FLAP; W/OSTECTOMY,5.9,Sin clasificación,Sin clasificación
15999,UNLISTED PROC EXC PRESS ULCER,BR,Sin clasificación,Sin clasificación
16000,INIT TX 1ST DEGREE BURN WHEN LOCAL TX REQUIRED,0.3,Sin clasificación,Sin clasificación
16010,DSG &/OR DEBRID INIT/SUBSQT; UNDER ANES SM,0.8,Sin clasificación,Sin clasificación
16015,DSG/DEBRID INIT/SUBSQT; ANES MED/LG W/MAJ DEBRID,1.6,Sin clasificación,Sin clasificación
16020,DSG &/OR DEBRID INIT/SUBSQT; WO ANES OFC/HOSP SM,0.3,Sin clasificación,Sin clasificación
16025,DSG &/OR DEBRID INIT/SUBSQT; WO ANES MEDIUM,0.4,Sin clasificación,Sin clasificación
16030,DSG &/OR DEBRID INIT/SUBSQT; WO ANES LARGE,1,Sin clasificación,Sin clasificación
16035,ESCHAROTOMY,2.5,Sin clasificación,Sin clasificación
16040,EXC BURN WO SKIN GFT-ALLOPLSTC DSG; < 1% BODY,0.8,Sin clasificación,Sin clasificación
16041,EXC BURN WO SKIN GFT-ALLOPLSTC DSG; > 1% & < 9%,1.2,Sin clasificación,Sin clasificación
16042,EXC BURN WO SKIN GFT-ALLOPLSTC DSG; EA ADD 9%,1.2,Sin clasificación,Sin clasificación
